\P\	WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate\
V	10679	753	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10680	761	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10681	517	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10682	519	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10683	718	3	3	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10684	720	1	1	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10685	721	1	1	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10686	730	1	1	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10687	806	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10688	807	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10689	811	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10690	813	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10691	818	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10692	820	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10693	826	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10694	828	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10695	894	6	6	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10696	945	6	6	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10697	950	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10698	951	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10699	994	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10700	996	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10701	3	60	60	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10702	324	12	12	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10703	327	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10704	329	12	12	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10705	398	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10706	399	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10707	400	2	2	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10708	401	10	10	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10709	529	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10710	532	24	24	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10711	533	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10712	534	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10713	802	1	1	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10714	804	5	5	0	2012-02-09 00:00:00	2012-03-04 00:00:00	2012-02-20 00:00:00		2012-03-04 00:00:00
V	10715	316	12	12	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10716	331	12	12	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10717	350	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10718	531	6	6	0	2012-02-09 00:00:00	2012-02-19 00:00:00	2012-02-20 00:00:00		2012-02-19 00:00:00
V	10719	750	1	1	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10720	752	1	1	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10721	519	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10722	718	1	1	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10723	720	1	1	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10724	807	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10725	813	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10726	820	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10727	828	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10728	894	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10729	945	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10730	951	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10731	996	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10732	3	20	20	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10733	324	4	4	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10734	327	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10735	329	4	4	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10736	398	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10737	399	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10738	401	4	4	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10739	529	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10740	532	8	8	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10741	533	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10742	534	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10743	804	2	2	0	2012-02-10 00:00:00	2012-02-21 00:00:00	2012-02-21 00:00:00		2012-02-21 00:00:00
V	10744	316	4	4	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10745	331	4	4	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10746	350	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10747	531	2	2	0	2012-02-10 00:00:00	2012-02-20 00:00:00	2012-02-21 00:00:00		2012-02-20 00:00:00
V	10748	749	1	1	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10749	751	2	2	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10750	774	1	1	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10751	777	1	1	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10752	778	1	1	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10753	516	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10754	519	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10755	717	1	1	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10756	719	2	2	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10757	741	1	1	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10758	744	1	1	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10759	745	1	1	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10760	807	6	6	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10761	810	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10762	813	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10763	817	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10764	820	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10765	825	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10766	828	3	3	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10767	894	6	6	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10768	945	6	6	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10769	951	6	6	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10770	996	6	6	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10771	3	60	60	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10772	324	12	12	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10773	327	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10774	328	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10775	329	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10776	398	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10777	399	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10778	401	12	12	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10779	529	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10780	532	24	24	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10781	533	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10782	534	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10783	804	6	6	0	2012-02-11 00:00:00	2012-03-08 00:00:00	2012-02-22 00:00:00		2012-03-08 00:00:00
V	10784	316	12	12	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10785	331	12	12	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10786	350	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10787	531	6	6	0	2012-02-11 00:00:00	2012-02-21 00:00:00	2012-02-22 00:00:00		2012-02-21 00:00:00
V	10788	749	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10789	750	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10790	751	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10791	766	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10792	774	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10793	516	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10794	517	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10795	519	3	3	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10796	717	1	1	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10797	718	1	1	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10798	719	1	1	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10799	723	1	1	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10800	741	1	1	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10801	806	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10802	807	4	4	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10803	810	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10804	811	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10805	813	3	3	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10806	817	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10807	818	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10808	820	3	3	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10809	825	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10810	826	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10811	828	3	3	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10812	894	5	5	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10813	945	5	5	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10814	950	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10815	951	4	4	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10816	994	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10817	996	4	4	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10818	3	50	50	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10819	324	10	10	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10820	327	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10821	328	2	2	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10822	329	8	8	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10823	398	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10824	399	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10825	400	2	2	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10826	401	8	8	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10827	529	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10828	532	20	20	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10829	533	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10830	534	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10831	802	1	1	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10832	804	4	4	0	2012-02-12 00:00:00	2012-02-23 00:00:00	2012-02-23 00:00:00		2012-02-23 00:00:00
V	10833	316	10	10	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10834	331	10	10	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10835	350	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10836	531	5	5	0	2012-02-12 00:00:00	2012-02-22 00:00:00	2012-02-23 00:00:00		2012-02-22 00:00:00
V	10837	750	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10838	751	3	3	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10839	752	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10840	770	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10841	774	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10842	775	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10843	776	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10844	777	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10845	516	4	4	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10846	517	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10847	519	5	5	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10848	718	1	1	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10849	719	3	3	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10850	720	1	1	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10851	738	1	1	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10852	741	1	1	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10853	743	1	1	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10854	744	1	1	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10855	747	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10856	806	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10857	807	9	9	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10858	810	4	4	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10859	811	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10860	813	5	5	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10861	817	4	4	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10862	818	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10863	820	5	5	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10864	825	4	4	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10865	826	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10866	828	5	5	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10867	894	10	10	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10868	945	10	10	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10869	950	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10870	951	9	9	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10871	994	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10872	996	9	9	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10873	3	100	100	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10874	324	20	20	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10875	327	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10876	328	8	8	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10877	329	12	12	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10878	398	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10879	399	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10880	400	2	2	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10881	401	18	18	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10882	529	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10883	532	40	40	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10884	533	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10885	534	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10886	802	1	1	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10887	804	9	9	0	2012-02-13 00:00:00	2012-03-12 00:00:00	2012-02-24 00:00:00		2012-03-12 00:00:00
V	10888	316	20	20	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10889	331	20	20	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10890	350	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10891	531	10	10	0	2012-02-13 00:00:00	2012-02-23 00:00:00	2012-02-24 00:00:00		2012-02-23 00:00:00
V	10892	751	1	1	0	2012-02-14 00:00:00	2012-02-25 00:00:00	2012-02-25 00:00:00		2012-02-25 00:00:00
