\P\	Pos	BillToAddressID\
V	434067	18651
V	434304	12684
V	434544	13671
V	434781	28245
V	435022	18705
V	435256	14929
V	435497	15801
V	435734	14107
V	435974	18446
V	436215	16037
V	436456	21076
V	436693	22124
V	436930	25707
V	437164	14064
V	437403	24002
V	437643	16238
V	437884	11572
V	438122	14795
V	438363	27044
V	438602	15326
V	438839	18257
V	439076	19675
V	439316	29084
V	439558	26065
V	439798	11849
V	440038	12784
V	440279	26663
V	440516	24789
V	440753	17709
V	440995	23521
V	441237	22785
V	441477	27961
V	441713	12161
V	441951	23079
V	442191	16785
V	442428	17289
V	442664	12615
V	442905	24857
V	443143	13065
V	443384	14331
V	443625	27124
V	443862	23264
V	444098	13336
V	444334	19573
V	444574	26461
V	444814	28815
V	445050	13733
V	445287	21793
V	445524	19525
V	445761	23529
V	445997	24313
V	446230	26066
V	446467	11671
V	446709	26016
V	446944	16590
V	447185	16893
V	447426	16408
V	447666	23902
V	447902	26178
V	448138	28144
V	448378	15539
V	448614	14503
V	448850	17879
V	449086	26030
V	449322	17605
V	449562	630
V	449813	778
V	450065	843
V	450319	620
V	450569	565
V	450822	863
V	451074	473
V	451331	1062
V	451580	463
V	451838	548
V	452092	452
V	452346	470
V	452604	619
V	452852	555
V	453112	1094
V	453358	1007
V	453611	605
V	453861	622
V	454110	1085
V	454366	569
V	454619	589
V	454872	472
V	455126	606
V	455380	774
V	455633	973
V	455887	1066
V	456130	1036
V	456387	984
V	456634	950
V	456885	471
V	457136	528
V	457392	609
V	457645	1048
V	457895	842
V	458145	621
V	458399	967
V	458648	520
V	458905	544
V	459161	1020
V	459416	1049
V	459672	817
V	459922	1025
V	460177	948
V	460426	1102
V	460677	1097
V	460934	769
V	461186	768
V	461436	949
V	461684	1017
V	461940	567
V	462193	1043
V	462439	809
V	462683	559
V	462934	586
V	463183	835
V	463434	1091
V	463689	1061
V	463941	818
V	464189	976
V	464440	760
V	464692	939
V	464940	926
V	465194	910
V	465444	975
V	465676	17954
V	465913	17526
V	466149	24195
V	466385	14790
V	466622	29226
V	466844	23603
V	467083	29182
V	467302	13466
V	467539	20583
V	467775	20404
V	468017	22318
V	468257	23414
V	468497	27803
V	468737	28580
V	468979	27221
V	469215	11548
V	469452	14567
V	469693	19224
V	469929	14408
V	470165	23852
V	470406	28697
V	470646	28073
V	470886	20936
V	471122	12418
V	471359	28569
V	471597	29105
V	471834	13334
V	472074	22179
V	472314	27441
V	472554	11707
V	472790	29499
V	473009	14009
V	473247	29876
V	473466	15797
V	473702	23189
V	473943	14913
V	474178	26934
V	474415	29566
V	474639	21287
V	474875	25711
V	475115	20221
V	475355	21729
V	475594	20959
V	475830	12546
V	476068	19633
V	476306	26318
V	476542	28469
V	476778	26885
V	477014	28248
V	477255	16066
V	477495	24464
V	477735	16552
V	477970	12704
V	478207	14837
V	478444	22208
V	478684	24356
V	478925	22243
V	479161	18240
V	479397	18954
V	479634	29353
V	479857	25502
V	480098	28989
V	480339	16700
V	480577	28502
V	480813	25361
V	481049	16150
V	481289	18999
V	481525	19614
V	481761	21019
V	482001	17922
V	482238	17869
V	482474	17682
V	482716	23141
V	482956	14753
V	483196	16410
V	483433	15240
V	483670	23193
V	483907	12589
V	484144	26418
V	484380	25335
V	484613	26826
V	484854	12553
V	485095	17069
V	485334	27694
V	485573	22614
V	485810	21265
V	486046	27052
V	486283	19984
V	486523	22658
V	486758	16236
V	486995	21972
V	487232	17124
V	487467	11566
V	487703	29814
V	487926	21466
V	488167	12346
V	488406	24778
V	488647	11589
V	488885	28225
V	489123	15662
V	489360	12425
V	489600	25491
V	489839	14614
V	490080	13749
V	490316	29126
V	490556	16163
V	490792	23685
V	491028	21001
V	491264	28600
V	491500	24669
V	491741	27788
V	491983	16696
V	492223	28344
V	492460	24276
V	492701	29811
V	492925	13398
V	493162	21915
V	493399	16360
V	493634	21966
V	493869	19279
V	494102	25147
V	494338	20510
V	494575	16277
V	494812	14652
V	495053	27704
V	495290	25193
V	495532	15714
V	495769	18230
V	496006	20256
V	496248	25279
V	496488	17355
V	496728	17126
V	496970	16235
V	497209	21365
V	497451	26635
V	497687	14013
V	497928	26262
V	498169	14922
V	498407	20720
V	498643	14949
V	498882	25303
V	499123	24496
V	499364	21918
V	499602	18553
V	499839	18115
V	500075	13977
V	500310	23932
V	500545	25665
V	500782	22157
V	501020	22823
V	501262	29275
V	501480	15102
V	501717	22014
V	501954	27054
V	502191	12452
V	502427	17800
V	502669	17229
V	502910	19349
V	503151	28916
V	503391	13660
V	503631	22820
V	503873	11537
V	504114	11770
V	504355	25645
V	504596	16310
V	504836	25831
V	505078	16062
V	505318	15651
V	505555	26322
V	505791	15564
V	506028	27545
V	506263	13929
V	506498	23796
V	506739	27210
V	506980	15296
V	507216	15517
V	507450	27534
V	507686	13768
V	507922	29184
V	508146	21236
V	508384	11751
V	508618	26275
V	508855	12818
V	509093	19489
V	509333	28537
V	509575	24678
V	509810	15125
V	510047	28009
V	510284	27583
V	510521	21499
V	510758	26872
V	510999	18173
V	511236	28422
V	511477	13509
V	511718	18451
V	511955	20064
V	512192	20754
V	512433	21553
V	512673	26965
V	512909	985
V	513162	517
V	513418	482
V	513676	849
V	513931	876
V	514182	1074
V	514436	629
V	514690	529
V	514947	810
V	515197	1051
V	515449	895
V	515699	855
V	515948	825
V	516199	464
V	516455	821
V	516707	458
V	516965	631
V	517220	755
V	517475	556
V	517733	1021
V	517988	1069
V	518244	525
V	518500	911
V	518756	955
V	519008	808
V	519254	889
V	519507	971
V	519757	958
V	520005	783
V	520255	871
V	520505	771
V	520758	578
V	521011	592
V	521254	801
V	521503	1024
V	521758	807
V	522012	943
V	522264	21225
V	522502	16420
V	522740	18297
V	522975	29318
V	523198	29475
V	523420	25571
V	523656	13576
V	523896	28058
V	524138	18797
V	524376	23385
V	524617	15441
V	524857	21507
V	525099	15293
V	525334	19228
V	525574	11482
V	525816	22768
V	526057	20076
V	526297	22113
V	526529	20126
V	526765	28473
V	527002	28365
V	527239	15701
V	527475	24130
V	527716	28304
V	527956	15197
V	528192	22059
V	528427	13296
V	528663	18614
V	528900	27987
V	529136	15781
V	529376	28023
V	529617	14908
V	529851	25372
V	530087	18556
V	530328	13392
V	530565	26989
V	530801	29428
V	531019	16546
V	531260	16534
V	531502	18344
V	531738	28811
V	531978	11864
V	532215	19867
V	532454	29752
V	532673	27481
V	532912	26223
V	533147	15508
V	533383	15612
V	533617	25433
V	533858	18218
V	534100	21129
V	534342	26737
V	534580	27915
V	534817	21175
V	535055	24075
V	535291	26918
V	535531	16326
V	535767	18011
V	536001	21667
V	536240	27224
V	536481	26617
V	536722	22019
V	536962	24286
V	537199	17295
V	537436	11708
V	537673	16568
V	537914	18916
V	538152	14541
V	538389	26151
V	538626	27535
V	538862	22791
V	539097	12538
V	539333	26569
V	539573	16130
V	539812	27429
V	540049	26219
V	540285	26615
V	540525	14644
V	540765	29605
V	540983	27126
V	541220	12753
V	541456	23622
V	541692	26555
V	541933	20242
V	542169	12474
V	542406	15291
V	542642	16873
V	542884	16976
V	543125	12862
V	543366	21907
V	543606	15513
V	543847	14997
V	544088	19176
V	544327	20537
V	544566	16316
V	544804	22767
V	545039	16449
V	545279	28412
V	545514	16666
V	545754	22060
V	545993	20909
V	546232	18874
V	546469	20986
V	546706	12559
V	546942	20264
V	547182	18407
V	547418	26465
V	547656	12977
V	547893	27682
V	548131	29325
V	548353	15734
V	548594	16516
V	548831	28241
V	549067	14877
V	549304	21981
V	549539	17677
V	549778	13003
V	550017	21545
V	550254	25311
V	550491	16870
V	550727	12911
V	550963	13155
V	551200	18568
V	551436	20996
V	551672	21314
V	551912	20478
V	552153	21360
V	552394	17079
V	552635	17592
V	552873	27932
V	553112	16241
V	553353	21230
V	553594	17507
V	553829	23082
V	554070	29319
V	554293	24595
V	554532	27247
V	554771	20749
V	555012	22280
V	555246	15542
V	555480	15298
V	555720	23565
V	555957	27668
V	556195	16864
V	556432	21155
V	556667	22091
V	556903	23211
V	557145	12676
V	557385	25233
V	557626	22565
V	557867	27941
V	558108	22370
V	558343	22187
V	558580	19331
V	558820	22276
V	559058	16593
V	559294	24332
V	559529	22383
V	559765	27656
V	560000	26234
V	560236	24190
V	560477	29497
V	560700	15168
V	560941	25673
V	561183	21721
V	561426	15931
V	561662	15349
V	561904	11422
V	562141	15828
V	562378	20972
V	562614	23255
V	562851	25584
V	563087	13974
V	563323	15845
V	563560	11667
V	563797	15081
V	564037	20721
V	564271	22948
V	564508	28575
V	564744	22004
V	564984	27625
V	565221	24527
V	565458	13561
V	565699	20795
V	565940	12444
V	566177	28458
V	566418	14540
V	566654	15784
V	566891	29225
V	567110	13137
V	567346	12833
V	567587	23030
V	567829	24567
V	568069	20247
V	568308	17082
V	568546	17918
V	568786	28077
V	569020	17522
V	569257	29729
V	569480	27890
V	569722	13185
V	569959	18868
V	570195	13331
V	570432	13397
V	570668	28556
V	570908	27143
V	571149	25617
V	571389	510
V	571642	503
V	571898	862
V	572148	756
V	572401	772
V	572646	930
V	572899	480
V	573149	851
V	573399	498
V	573651	1104
V	573906	969
V	574157	476
V	574414	446
V	574671	816
V	574924	478
V	575176	462
V	575434	509
V	575691	776
V	575936	1032
V	576189	832
V	576443	758
V	576696	534
V	576954	974
V	577208	611
V	577453	919
V	577706	1052
V	577961	596
V	578215	523
V	578469	1099
V	578723	864
V	578976	848
V	579229	765
V	579480	1076
V	579735	938
V	579987	1001
V	580243	1028
V	580498	784
V	580751	840
V	581005	770
V	581256	540
V	581515	535
V	581764	501
V	582021	500
V	582278	598
V	582532	628
V	582791	829
V	583044	1070
V	583295	970
V	583540	497
V	583796	504
V	584054	553
V	584305	466
V	584562	505
V	584813	1015
V	585068	884
V	585322	576
V	585570	449
V	585823	892
V	586075	566
V	586322	1040
V	586578	588
V	586831	1041
V	587082	1077
V	587334	459
V	587591	600
V	587844	954
V	588096	1053
V	588351	972
V	588606	979
V	588860	890
V	589103	587
V	589356	593
V	589609	792
V	589858	533
V	590108	802
V	590355	869
V	590609	913
V	590861	880
V	591116	1056
V	591372	1054
V	591624	564
V	591878	963
V	592123	857
V	592377	785
V	592626	1046
V	592880	22766
V	593117	24907
V	593354	12969
V	593591	14016
V	593828	26981
V	594066	25820
V	594300	12509
V	594536	17128
V	594770	20930
V	595006	21732
V	595247	16596
V	595489	11698
V	595727	12865
V	595964	23267
V	596201	17120
V	596443	23638
V	596680	13754
V	596920	17112
V	597156	12361
V	597392	26000
V	597628	21471
V	597865	12141
V	598106	29236
V	598325	28045
V	598561	23206
V	598802	21269
V	599038	20571
V	599280	14384
V	599522	24987
V	599763	27012
V	600005	15545
V	600242	12727
V	600483	16932
V	600722	18428
V	600958	12343
V	601200	23587
V	601436	21706
V	601672	14342
V	601908	29824
V	602126	21543
V	602361	17702
V	602599	22496
V	602835	28755
V	603076	27051
V	603313	19163
V	603551	25893
V	603791	25663
V	604030	29421
V	604249	28663
V	604485	26517
V	604721	27523
V	604960	28071
V	605200	11923
V	605437	14318
V	605674	14553
V	605911	25535
V	606148	23723
V	606384	20223
V	606621	22927
V	606862	28786
V	607102	18877
V	607342	17884
V	607579	12759
V	607815	25272
V	608056	16491
V	608292	29707
V	608515	13903
V	608756	15048
V	608995	25167
V	609235	22784
V	609472	22661
V	609711	15254
V	609947	21979
V	610184	11920
V	610424	11930
V	610664	26351
V	610899	18734
V	611136	25700
V	611378	13354
V	611615	20480
V	611856	18144
V	612097	16263
V	612336	20912
V	612578	23291
V	612813	25952
V	613049	28067
V	613285	14842
V	613522	12437
V	613760	29844
V	613979	14638
V	614216	26332
V	614451	22720
V	614691	26894
V	614932	14556
V	615172	29637
V	615394	26142
V	615633	29024
V	615872	25574
V	616106	22716
V	616345	29386
V	616563	18796
V	616803	25304
V	617040	27590
V	617277	14905
V	617512	13562
V	617749	26009
V	617986	21933
V	618220	27351
V	618461	11844
V	618702	11607
V	618943	29341
V	619162	21127
V	619403	18189
V	619643	22489
V	619882	14802
V	620118	17077
V	620354	16766
V	620590	17980
V	620831	13662
V	621067	23061
V	621308	13978
V	621548	15124
V	621783	21231
V	622024	19721
V	622260	18919
V	622497	21688
V	622738	13840
V	622975	23268
V	623212	11547
V	623451	12063
V	623682	19272
V	623916	28048
V	624154	21868
V	624394	12849
V	624633	28907
V	624873	28940
V	625114	15115
V	625350	17618
V	625587	25086
V	625823	29025
V	626058	16148
V	626291	21669
V	626531	17393
V	626769	13688
V	627008	29332
V	627227	12719
V	627464	16970
V	627701	21215
V	627942	20603
V	628181	17527
V	628420	21968
V	628657	15510
V	628894	26750
V	629131	21189
V	629367	20652
V	629608	25581
V	629845	17949
V	630080	15683
V	630316	23249
V	630557	27482
V	630797	11411
V	631038	14017
V	631280	26909
V	631520	22827
V	631756	12036
V	631990	24757
V	632226	14932
V	632461	22253
V	632702	22500
V	632942	11794
V	633178	17197
V	633414	19718
V	633650	26825
V	633886	12800
V	634122	18540
V	634357	29079
V	634593	28976
V	634829	18243
V	635069	26941
V	635305	22996
V	635541	14419
V	635778	15353
V	636012	20997
V	636248	17675
V	636489	20132
V	636727	29738
V	636946	11699
V	637187	14329
V	637429	18163
V	637664	11535
V	637901	26345
V	638138	19413
V	638378	21172
V	638618	15799
V	638856	21803
V	639093	28064
V	639333	12209
V	639572	28678
V	639809	15140
V	640046	25904
V	640288	22198
V	640529	26561
V	640770	15940
V	641010	12646
V	641246	29672
V	641465	24752
V	641701	16740
V	641939	17729
V	642175	20588
V	642412	18646
V	642648	13914
V	642888	20661
V	643124	14675
V	643359	25877
V	643595	847
V	643838	843
V	644090	778
V	644342	565
V	644597	473
V	644854	863
V	645107	537
V	645355	942
V	645599	463
V	645857	548
V	646111	452
V	646366	470
V	646624	555
V	646882	619
V	647127	1004
V	647375	1079
V	647624	605
V	647878	1007
V	648130	622
V	648380	569
V	648633	1085
V	648888	589
V	649142	606
V	649396	973
V	649651	774
V	649903	1066
V	650153	1036
V	650409	984
V	650660	950
V	650910	471
V	651162	528
V	651416	609
V	651667	920
V	651911	630
V	652162	842
V	652414	1048
V	652664	621
V	652918	520
V	653175	544
V	653427	967
V	653674	1020
V	653929	817
V	654182	1049
V	654438	948
V	654688	1102
V	654940	1025
V	655196	769
V	655448	768
V	655699	1097
V	655955	571
V	656202	1017
V	656458	949
V	656704	567
V	656956	1043
V	657203	809
V	657447	559
V	657697	586
V	657946	835
V	658194	1091
V	658449	891
V	658696	1061
V	658948	976
V	659201	939
V	659452	760
V	659705	818
V	659956	926
V	660210	910
V	660459	975
V	660691	25768
V	660927	23846
V	661167	24160
V	661404	19905
V	661645	23402
V	661883	28142
V	662124	17506
V	662360	14685
V	662596	16054
V	662836	27679
V	663077	20295
V	663318	26212
V	663558	18657
V	663799	28497
V	664036	27090
V	664278	14973
V	664519	24435
V	664755	15440
V	664993	20231
V	665230	17692
V	665467	28581
V	665708	21387
V	665948	23016
V	666189	26647
V	666428	20379
V	666663	28557
V	666903	17075
V	667139	21911
V	667376	20668
V	667616	17896
V	667857	15491
V	668094	12067
V	668334	20737
V	668571	14756
V	668809	20417
V	669046	19083
V	669286	21079
V	669520	16540
V	669760	12736
V	670002	18823
V	670238	23256
V	670475	25878
V	670711	27669
V	670946	16905
V	671187	29608
V	671410	24859
V	671650	11594
V	671890	22401
V	672126	13937
V	672363	17359
V	672604	19701
V	672845	27538
V	673087	23703
V	673321	28190
V	673560	29479
V	673782	21136
V	674018	28015
V	674255	23265
V	674496	18487
V	674736	11558
V	674973	20494
V	675209	13760
V	675446	14676
V	675682	11939
V	675924	13012
V	676165	12493
V	676407	23333
V	676646	26876
V	676886	20249
V	677122	15656
V	677360	18090
V	677596	15649
V	677837	21053
V	678077	28892
V	678314	26760
V	678551	18788
V	678789	29748
V	679008	28687
V	679246	12953
V	679486	21756
V	679721	11955
V	679956	22771
V	680192	13956
V	680431	16050
V	680665	29252
V	680887	26716
V	681128	15410
V	681364	16307
V	681603	22450
V	681842	24961
V	682079	23472
V	682316	12315
V	682557	25802
V	682796	12099
V	683033	13052
V	683269	29414
V	683488	29232
V	683706	19140
V	683943	22754
V	684183	21367
V	684425	19626
V	684661	18520
V	684902	25817
V	685139	23144
V	685374	19645
V	685616	28723
V	685854	22968
V	686094	26493
V	686331	18380
V	686567	21065
V	686803	16553
V	687036	13117
V	687272	12613
V	687508	19787
V	687744	23737
V	687980	15365
V	688219	18056
V	688459	25256
V	688699	16780
V	688935	16274
V	689171	20314
V	689411	25225
V	689652	13587
V	689890	27518
V	690131	12170
V	690366	28924
V	690602	21504
V	690837	17905
V	691079	26802
V	691318	29650
V	691542	29749
V	691765	13942
V	692002	14077
V	692238	22282
V	692474	21690
V	692710	14624
V	692952	20524
V	693191	20911
V	693430	19543
V	693667	25224
V	693904	15790
V	694144	21552
V	694379	14980
V	694615	26203
V	694850	28481
V	695090	25512
V	695331	21101
V	695567	22931
V	695803	11532
V	696040	21931
V	696277	29032
V	696517	20632
V	696759	12965
V	696996	29878
V	697219	15920
V	697457	24168
V	697698	23830
V	697935	16462
V	698172	26089
V	698409	24318
V	698646	15189
V	698883	17327
V	699119	12037
V	699355	14946
V	699595	12429
V	699834	11727
V	700073	28964
V	700312	14771
V	700549	24991
V	700787	26756
V	701025	26097
V	701260	21924
V	701501	23754
V	701736	27107
V	701976	24721
V	702217	14758
V	702455	11489
V	702691	13761
V	702927	11796
V	703163	24602
V	703399	17717
V	703636	12015
V	703877	21905
V	704113	16464
V	704347	23418
V	704586	28634
V	704826	21055
V	705065	27080
V	705301	15571
V	705538	12952
V	705775	20285
V	706013	21495
V	706250	25598
V	706485	16769
V	706726	21751
V	706966	27856
V	707202	18132
V	707436	12188
V	707673	12866
V	707914	28027
V	708153	20893
V	708392	21445
V	708630	22954
V	708871	28278
V	709108	28864
V	709350	22394
V	709591	28753
V	709830	26110
V	710068	12108
V	710305	18860
V	710539	12417
V	710775	27722
V	711010	24897
V	711251	21713
V	711491	985
V	711744	627
V	711995	1073
V	712237	482
V	712499	517
V	712756	894
V	713004	767
V	713257	849
V	713512	877
V	713761	990
V	714012	494
V	714268	650
V	714523	529
V	714783	1051
V	715036	860
V	715278	855
V	715519	821
V	715772	825
V	716022	464
V	716280	693
V	716530	1060
V	716787	1068
V	717038	694
V	717294	689
V	717548	956
V	717794	631
V	718050	968
V	718304	755
V	718555	486
V	718801	820
V	719057	1069
V	719306	981
V	719555	962
V	719798	911
V	720044	1021
V	720300	525
V	720555	782
V	720802	934
V	721045	560
V	721301	865
V	721556	955
V	721803	485
V	722063	868
V	722310	889
V	722563	580
V	722817	875
V	723069	1105
V	723319	579
V	723572	682
V	723828	687
V	724077	952
V	724325	800
V	724577	590
V	724819	526
V	725078	515
V	725331	771
V	725575	578
V	725831	570
V	726081	826
V	726334	592
V	726581	801
V	726833	951
V	727077	780
V	727329	904
V	727582	1024
V	727838	664
V	728095	670
V	728348	1075
V	728604	917
V	728859	943
V	729110	977
V	729353	994
V	729601	15163
V	729837	26381
V	730075	26256
V	730308	14037
V	730542	28275
V	730784	21490
V	731026	22866
V	731268	19256
V	731509	26562
V	731747	24303
V	731985	23621
V	732222	12212
V	732460	16461
V	732696	25287
V	732932	13787
V	733168	13420
V	733405	15876
V	733641	15538
V	733877	19486
V	734113	15306
V	734356	20963
V	734595	29436
V	734819	23870
V	735060	26111
V	735296	29706
V	735515	27787
V	735753	17335
V	735989	24958
V	736227	29594
V	736445	27684
V	736679	14657
V	736921	20049
V	737153	25732
V	737395	18213
V	737636	11986
V	737874	18476
V	738109	25016
V	738348	25328
V	738589	17424
V	738825	12104
V	739066	14583
V	739308	12658
V	739547	28242
V	739789	17216
V	740033	14086
V	740269	21903
V	740510	26870
V	740746	17858
V	740983	22893
V	741219	22422
V	741459	19016
V	741700	19026
V	741939	23953
V	742179	26645
V	742416	24422
V	742655	29486
V	742875	11601
V	743111	16208
V	743353	14511
V	743592	19068
V	743831	29718
V	744056	27199
V	744300	22669
V	744542	23545
V	744785	11711
V	745022	20116
V	745257	28397
V	745497	23779
V	745739	12307
V	745979	29774
V	746197	29181
V	746415	26329
V	746649	20259
V	746887	26080
V	747130	23810
V	747373	14437
V	747611	14673
V	747843	11679
V	748085	11856
V	748322	29860
V	748541	16058
V	748777	25833
V	749015	19042
V	749251	11499
V	749495	20651
V	749732	28540
V	749964	21148
V	750199	27837
V	750438	29526
V	750659	14102
V	750892	27537
V	751132	18357
V	751375	12814
V	751609	12312
V	751852	28157
V	752086	18080
V	752323	26398
V	752561	23235
V	752799	27489
V	753035	14719
V	753274	29493
V	753499	16152
V	753740	13252
V	753984	12568
V	754228	20253
V	754466	29780
V	754686	13647
V	754925	26570
