\P\	CurrencyRateID	CurrencyRateDate	FromCurrencyCode	ToCurrencyCode	AverageRate	EndOfDayRate	ModifiedDate\
V	300	2011-06-23 00:00:00	USD	ARS	1	0.999	2011-06-23 00:00:00
V	301	2011-06-23 00:00:00	USD	AUD	1.5686	1.5685	2011-06-23 00:00:00
V	302	2011-06-23 00:00:00	USD	BRL	1.866	1.865	2011-06-23 00:00:00
V	303	2011-06-23 00:00:00	USD	CAD	1.4785	1.4717	2011-06-23 00:00:00
V	304	2011-06-23 00:00:00	USD	CNY	8.237	8.2368	2011-06-23 00:00:00
V	305	2011-06-23 00:00:00	USD	DEM	1.9085	1.9079	2011-06-23 00:00:00
V	306	2011-06-23 00:00:00	USD	EUR	0.9758	0.9754	2011-06-23 00:00:00
V	307	2011-06-23 00:00:00	USD	FRF	6.4008	6.4002	2011-06-23 00:00:00
V	308	2011-06-23 00:00:00	USD	GBP	0.6149	0.614	2011-06-23 00:00:00
V	309	2011-06-23 00:00:00	USD	JPY	102.815	102.77	2011-06-23 00:00:00
V	310	2011-06-23 00:00:00	USD	MXN	9.4619	9.461	2011-06-23 00:00:00
V	311	2011-06-23 00:00:00	USD	SAR	3.7507	3.7458	2011-06-23 00:00:00
V	312	2011-06-23 00:00:00	USD	VEB	642.0099	642	2011-06-23 00:00:00
V	313	2011-06-24 00:00:00	USD	ARS	1	1	2011-06-24 00:00:00
V	314	2011-06-24 00:00:00	USD	AUD	1.5649	1.5653	2011-06-24 00:00:00
V	315	2011-06-24 00:00:00	USD	BRL	1.868	1.87	2011-06-24 00:00:00
V	316	2011-06-24 00:00:00	USD	CAD	1.4757	1.4832	2011-06-24 00:00:00
V	317	2011-06-24 00:00:00	USD	CNY	8.237	8.2377	2011-06-24 00:00:00
V	318	2011-06-24 00:00:00	USD	DEM	1.915	1.9153	2011-06-24 00:00:00
V	319	2011-06-24 00:00:00	USD	EUR	0.979	0.9795	2011-06-24 00:00:00
V	320	2011-06-24 00:00:00	USD	FRF	6.4227	6.423	2011-06-24 00:00:00
V	321	2011-06-24 00:00:00	USD	GBP	0.6156	0.6158	2011-06-24 00:00:00
V	322	2011-06-24 00:00:00	USD	JPY	102.96	103.044	2011-06-24 00:00:00
V	323	2011-06-24 00:00:00	USD	MXN	9.435	9.442	2011-06-24 00:00:00
V	324	2011-06-24 00:00:00	USD	SAR	3.7507	3.7597	2011-06-24 00:00:00
V	325	2011-06-24 00:00:00	USD	VEB	642.5	642.58	2011-06-24 00:00:00
V	326	2011-06-25 00:00:00	USD	ARS	0.9996	0.9989	2011-06-25 00:00:00
V	327	2011-06-25 00:00:00	USD	AUD	1.5752	1.5745	2011-06-25 00:00:00
V	328	2011-06-25 00:00:00	USD	BRL	1.866	1.861	2011-06-25 00:00:00
V	329	2011-06-25 00:00:00	USD	CAD	1.4779	1.4725	2011-06-25 00:00:00
V	330	2011-06-25 00:00:00	USD	CNY	8.237	8.237	2011-06-25 00:00:00
V	331	2011-06-25 00:00:00	USD	DEM	1.9271	1.9265	2011-06-25 00:00:00
V	332	2011-06-25 00:00:00	USD	EUR	0.9852	0.9847	2011-06-25 00:00:00
V	333	2011-06-25 00:00:00	USD	FRF	6.4633	6.4631	2011-06-25 00:00:00
V	334	2011-06-25 00:00:00	USD	GBP	0.6161	0.6159	2011-06-25 00:00:00
V	335	2011-06-25 00:00:00	USD	JPY	102.42	102.408	2011-06-25 00:00:00
V	336	2011-06-25 00:00:00	USD	MXN	9.4124	9.4079	2011-06-25 00:00:00
V	337	2011-06-25 00:00:00	USD	SAR	3.7505	3.7412	2011-06-25 00:00:00
V	338	2011-06-25 00:00:00	USD	VEB	642.75	642.73	2011-06-25 00:00:00
V	339	2011-06-26 00:00:00	USD	ARS	0.9996	0.9997	2011-06-26 00:00:00
V	340	2011-06-26 00:00:00	USD	AUD	1.5768	1.577	2011-06-26 00:00:00
V	341	2011-06-26 00:00:00	USD	BRL	1.864	1.869	2011-06-26 00:00:00
V	342	2011-06-26 00:00:00	USD	CAD	1.479	1.4806	2011-06-26 00:00:00
V	343	2011-06-26 00:00:00	USD	CNY	8.237	8.2376	2011-06-26 00:00:00
V	344	2011-06-26 00:00:00	USD	DEM	1.9301	1.9311	2011-06-26 00:00:00
V	345	2011-06-26 00:00:00	USD	EUR	0.9869	0.9869	2011-06-26 00:00:00
V	346	2011-06-26 00:00:00	USD	FRF	6.4734	6.4736	2011-06-26 00:00:00
V	347	2011-06-26 00:00:00	USD	GBP	0.6166	0.6169	2011-06-26 00:00:00
V	348	2011-06-26 00:00:00	USD	JPY	102.35	102.449	2011-06-26 00:00:00
V	349	2011-06-26 00:00:00	USD	MXN	9.39	9.394	2011-06-26 00:00:00
V	350	2011-06-26 00:00:00	USD	SAR	3.7507	3.7538	2011-06-26 00:00:00
V	351	2011-06-26 00:00:00	USD	VEB	642.5	642.5399	2011-06-26 00:00:00
V	352	2011-06-27 00:00:00	USD	ARS	0.9996	0.9993	2011-06-27 00:00:00
V	353	2011-06-27 00:00:00	USD	AUD	1.5743	1.574	2011-06-27 00:00:00
V	354	2011-06-27 00:00:00	USD	BRL	1.864	1.856	2011-06-27 00:00:00
V	355	2011-06-27 00:00:00	USD	CAD	1.4774	1.477	2011-06-27 00:00:00
V	356	2011-06-27 00:00:00	USD	CNY	8.237	8.237	2011-06-27 00:00:00
V	357	2011-06-27 00:00:00	USD	DEM	1.9305	1.9298	2011-06-27 00:00:00
V	358	2011-06-27 00:00:00	USD	EUR	0.987	0.9864	2011-06-27 00:00:00
V	359	2011-06-27 00:00:00	USD	FRF	6.4748	6.4743	2011-06-27 00:00:00
V	360	2011-06-27 00:00:00	USD	GBP	0.6168	0.6159	2011-06-27 00:00:00
V	361	2011-06-27 00:00:00	USD	JPY	102.42	102.409	2011-06-27 00:00:00
V	362	2011-06-27 00:00:00	USD	MXN	9.39	9.38	2011-06-27 00:00:00
V	363	2011-06-27 00:00:00	USD	SAR	3.7507	3.744	2011-06-27 00:00:00
V	364	2011-06-27 00:00:00	USD	VEB	642.5	642.5	2011-06-27 00:00:00
V	365	2011-06-28 00:00:00	USD	ARS	0.9996	1.0002	2011-06-28 00:00:00
V	366	2011-06-28 00:00:00	USD	AUD	1.5743	1.5748	2011-06-28 00:00:00
V	367	2011-06-28 00:00:00	USD	BRL	1.857	1.86	2011-06-28 00:00:00
V	368	2011-06-28 00:00:00	USD	CAD	1.4792	1.4835	2011-06-28 00:00:00
V	369	2011-06-28 00:00:00	USD	CNY	8.237	8.2376	2011-06-28 00:00:00
V	370	2011-06-28 00:00:00	USD	DEM	1.9317	1.9319	2011-06-28 00:00:00
V	371	2011-06-28 00:00:00	USD	EUR	0.9877	0.9885	2011-06-28 00:00:00
V	372	2011-06-28 00:00:00	USD	FRF	6.4786	6.4791	2011-06-28 00:00:00
V	373	2011-06-28 00:00:00	USD	GBP	0.616	0.6162	2011-06-28 00:00:00
V	374	2011-06-28 00:00:00	USD	JPY	102.68	102.768	2011-06-28 00:00:00
V	375	2011-06-28 00:00:00	USD	MXN	9.4169	9.425	2011-06-28 00:00:00
V	376	2011-06-28 00:00:00	USD	SAR	3.7507	3.753	2011-06-28 00:00:00
V	377	2011-06-28 00:00:00	USD	VEB	643	643.0099	2011-06-28 00:00:00
V	378	2011-06-29 00:00:00	USD	ARS	0.9996	0.999	2011-06-29 00:00:00
V	379	2011-06-29 00:00:00	USD	AUD	1.5741	1.5738	2011-06-29 00:00:00
V	380	2011-06-29 00:00:00	USD	BRL	1.848	1.841	2011-06-29 00:00:00
V	381	2011-06-29 00:00:00	USD	CAD	1.4812	1.4774	2011-06-29 00:00:00
V	382	2011-06-29 00:00:00	USD	CNY	8.2794	8.2789	2011-06-29 00:00:00
V	383	2011-06-29 00:00:00	USD	DEM	1.9441	1.9437	2011-06-29 00:00:00
V	384	2011-06-29 00:00:00	USD	EUR	0.9939	0.9936	2011-06-29 00:00:00
V	385	2011-06-29 00:00:00	USD	FRF	6.5204	6.5199	2011-06-29 00:00:00
V	386	2011-06-29 00:00:00	USD	GBP	0.619	0.6189	2011-06-29 00:00:00
V	387	2011-06-29 00:00:00	USD	JPY	103.36	103.298	2011-06-29 00:00:00
V	388	2011-06-29 00:00:00	USD	MXN	9.4139	9.406	2011-06-29 00:00:00
V	389	2011-06-29 00:00:00	USD	SAR	3.7507	3.7458	2011-06-29 00:00:00
V	390	2011-06-29 00:00:00	USD	VEB	643.8999	643.7999	2011-06-29 00:00:00
V	391	2011-06-30 00:00:00	USD	ARS	0.9996	1.0001	2011-06-30 00:00:00
V	392	2011-06-30 00:00:00	USD	AUD	1.5748	1.5749	2011-06-30 00:00:00
V	393	2011-06-30 00:00:00	USD	BRL	1.852	1.858	2011-06-30 00:00:00
V	394	2011-06-30 00:00:00	USD	CAD	1.4842	1.4857	2011-06-30 00:00:00
V	395	2011-06-30 00:00:00	USD	CNY	8.2794	8.2799	2011-06-30 00:00:00
V	396	2011-06-30 00:00:00	USD	DEM	1.949	1.9494	2011-06-30 00:00:00
V	397	2011-06-30 00:00:00	USD	EUR	0.9965	0.9967	2011-06-30 00:00:00
V	398	2011-06-30 00:00:00	USD	FRF	6.5366	6.5368	2011-06-30 00:00:00
V	399	2011-06-30 00:00:00	USD	GBP	0.6226	0.6227	2011-06-30 00:00:00
V	400	2011-06-30 00:00:00	USD	JPY	103.58	103.631	2011-06-30 00:00:00
V	401	2011-06-30 00:00:00	USD	MXN	9.3819	9.3889	2011-06-30 00:00:00
V	402	2011-06-30 00:00:00	USD	SAR	3.7507	3.7534	2011-06-30 00:00:00
V	403	2011-06-30 00:00:00	USD	VEB	644	644.0299	2011-06-30 00:00:00
V	404	2011-07-01 00:00:00	USD	ARS	0.9996	0.9989	2011-07-01 00:00:00
V	405	2011-07-01 00:00:00	USD	AUD	1.5601	1.5593	2011-07-01 00:00:00
V	406	2011-07-01 00:00:00	USD	BRL	1.8425	1.837	2011-07-01 00:00:00
V	407	2011-07-01 00:00:00	USD	CAD	1.4782	1.4773	2011-07-01 00:00:00
V	408	2011-07-01 00:00:00	USD	CNY	8.2794	8.2788	2011-07-01 00:00:00
V	409	2011-07-01 00:00:00	USD	DEM	1.928	1.9271	2011-07-01 00:00:00
V	410	2011-07-01 00:00:00	USD	EUR	0.9858	0.9854	2011-07-01 00:00:00
V	411	2011-07-01 00:00:00	USD	FRF	6.4664	6.4661	2011-07-01 00:00:00
V	412	2011-07-01 00:00:00	USD	GBP	0.6198	0.6189	2011-07-01 00:00:00
V	413	2011-07-01 00:00:00	USD	JPY	103	102.995	2011-07-01 00:00:00
V	414	2011-07-01 00:00:00	USD	MXN	9.365	9.3559	2011-07-01 00:00:00
V	415	2011-07-01 00:00:00	USD	SAR	3.7505	3.7467	2011-07-01 00:00:00
V	416	2011-07-01 00:00:00	USD	VEB	644	643.9299	2011-07-01 00:00:00
V	417	2011-07-02 00:00:00	USD	ARS	0.9996	1.0004	2011-07-02 00:00:00
V	418	2011-07-02 00:00:00	USD	AUD	1.5564	1.5568	2011-07-02 00:00:00
V	419	2011-07-02 00:00:00	USD	BRL	1.8169	1.822	2011-07-02 00:00:00
V	420	2011-07-02 00:00:00	USD	CAD	1.4778	1.48	2011-07-02 00:00:00
V	421	2011-07-02 00:00:00	USD	CNY	8.2794	8.2796	2011-07-02 00:00:00
V	422	2011-07-02 00:00:00	USD	DEM	1.9145	1.9147	2011-07-02 00:00:00
V	423	2011-07-02 00:00:00	USD	EUR	0.9788	0.9797	2011-07-02 00:00:00
V	424	2011-07-02 00:00:00	USD	FRF	6.4208	6.4211	2011-07-02 00:00:00
V	425	2011-07-02 00:00:00	USD	GBP	0.6205	0.621	2011-07-02 00:00:00
V	426	2011-07-02 00:00:00	USD	JPY	103.1	103.119	2011-07-02 00:00:00
V	427	2011-07-02 00:00:00	USD	MXN	9.3399	9.343	2011-07-02 00:00:00
V	428	2011-07-02 00:00:00	USD	SAR	3.7505	3.7605	2011-07-02 00:00:00
V	429	2011-07-02 00:00:00	USD	VEB	644.25	644.33	2011-07-02 00:00:00
V	430	2011-07-03 00:00:00	USD	ARS	0.9996	0.999	2011-07-03 00:00:00
V	431	2011-07-03 00:00:00	USD	AUD	1.5564	1.5557	2011-07-03 00:00:00
V	432	2011-07-03 00:00:00	USD	BRL	1.8109	1.804	2011-07-03 00:00:00
V	433	2011-07-03 00:00:00	USD	CAD	1.4755	1.4711	2011-07-03 00:00:00
V	434	2011-07-03 00:00:00	USD	CNY	8.2794	8.2786	2011-07-03 00:00:00
V	435	2011-07-03 00:00:00	USD	DEM	1.9413	1.9403	2011-07-03 00:00:00
V	436	2011-07-03 00:00:00	USD	EUR	0.9926	0.9918	2011-07-03 00:00:00
V	437	2011-07-03 00:00:00	USD	FRF	6.5106	6.5098	2011-07-03 00:00:00
V	438	2011-07-03 00:00:00	USD	GBP	0.6231	0.6226	2011-07-03 00:00:00
V	439	2011-07-03 00:00:00	USD	JPY	103.28	103.262	2011-07-03 00:00:00
V	440	2011-07-03 00:00:00	USD	MXN	9.3399	9.3379	2011-07-03 00:00:00
V	441	2011-07-03 00:00:00	USD	SAR	3.7507	3.7486	2011-07-03 00:00:00
V	442	2011-07-03 00:00:00	USD	VEB	644.05	644	2011-07-03 00:00:00
V	443	2011-07-04 00:00:00	USD	ARS	0.9996	0.9997	2011-07-04 00:00:00
V	444	2011-07-04 00:00:00	USD	AUD	1.5564	1.557	2011-07-04 00:00:00
V	445	2011-07-04 00:00:00	USD	BRL	1.8109	1.82	2011-07-04 00:00:00
V	446	2011-07-04 00:00:00	USD	CAD	1.4777	1.4859	2011-07-04 00:00:00
V	447	2011-07-04 00:00:00	USD	CNY	8.2794	8.2797	2011-07-04 00:00:00
V	448	2011-07-04 00:00:00	USD	DEM	1.94	1.9403	2011-07-04 00:00:00
V	449	2011-07-04 00:00:00	USD	EUR	0.9919	0.9925	2011-07-04 00:00:00
V	450	2011-07-04 00:00:00	USD	FRF	6.5068	6.5072	2011-07-04 00:00:00
V	451	2011-07-04 00:00:00	USD	GBP	0.6228	0.623	2011-07-04 00:00:00
V	452	2011-07-04 00:00:00	USD	JPY	103.17	103.179	2011-07-04 00:00:00
V	453	2011-07-04 00:00:00	USD	MXN	9.3399	9.348	2011-07-04 00:00:00
V	454	2011-07-04 00:00:00	USD	SAR	3.7507	3.7551	2011-07-04 00:00:00
V	455	2011-07-04 00:00:00	USD	VEB	644.05	644.0599	2011-07-04 00:00:00
V	456	2011-07-05 00:00:00	USD	ARS	0.9996	0.9991	2011-07-05 00:00:00
V	457	2011-07-05 00:00:00	USD	AUD	1.5579	1.5573	2011-07-05 00:00:00
V	458	2011-07-05 00:00:00	USD	BRL	1.8109	1.8009	2011-07-05 00:00:00
V	459	2011-07-05 00:00:00	USD	CAD	1.4801	1.4726	2011-07-05 00:00:00
V	460	2011-07-05 00:00:00	USD	CNY	8.2794	8.2789	2011-07-05 00:00:00
V	461	2011-07-05 00:00:00	USD	DEM	1.9399	1.9391	2011-07-05 00:00:00
V	462	2011-07-05 00:00:00	USD	EUR	0.9919	0.9917	2011-07-05 00:00:00
V	463	2011-07-05 00:00:00	USD	FRF	6.5061	6.5061	2011-07-05 00:00:00
V	464	2011-07-05 00:00:00	USD	GBP	0.6225	0.622	2011-07-05 00:00:00
V	465	2011-07-05 00:00:00	USD	JPY	102.91	102.821	2011-07-05 00:00:00
V	466	2011-07-05 00:00:00	USD	MXN	9.3399	9.335	2011-07-05 00:00:00
V	467	2011-07-05 00:00:00	USD	SAR	3.7507	3.7446	2011-07-05 00:00:00
V	468	2011-07-05 00:00:00	USD	VEB	644.05	644.0499	2011-07-05 00:00:00
V	469	2011-07-06 00:00:00	USD	ARS	0.9996	1.0004	2011-07-06 00:00:00
V	470	2011-07-06 00:00:00	USD	AUD	1.5551	1.5551	2011-07-06 00:00:00
V	471	2011-07-06 00:00:00	USD	BRL	1.827	1.833	2011-07-06 00:00:00
V	472	2011-07-06 00:00:00	USD	CAD	1.4802	1.4825	2011-07-06 00:00:00
V	473	2011-07-06 00:00:00	USD	CNY	8.2794	8.28	2011-07-06 00:00:00
V	474	2011-07-06 00:00:00	USD	DEM	1.9374	1.9375	2011-07-06 00:00:00
V	475	2011-07-06 00:00:00	USD	EUR	0.9906	0.9913	2011-07-06 00:00:00
V	476	2011-07-06 00:00:00	USD	FRF	6.4977	6.4981	2011-07-06 00:00:00
V	477	2011-07-06 00:00:00	USD	GBP	0.6212	0.6216	2011-07-06 00:00:00
V	478	2011-07-06 00:00:00	USD	JPY	102.2	102.22	2011-07-06 00:00:00
V	479	2011-07-06 00:00:00	USD	MXN	9.319	9.3239	2011-07-06 00:00:00
V	480	2011-07-06 00:00:00	USD	SAR	3.7507	3.7591	2011-07-06 00:00:00
V	481	2011-07-06 00:00:00	USD	VEB	644.25	644.33	2011-07-06 00:00:00
V	482	2011-07-07 00:00:00	USD	ARS	0.9996	0.9991	2011-07-07 00:00:00
V	483	2011-07-07 00:00:00	USD	AUD	1.5516	1.5508	2011-07-07 00:00:00
V	484	2011-07-07 00:00:00	USD	BRL	1.821	1.818	2011-07-07 00:00:00
V	485	2011-07-07 00:00:00	USD	CAD	1.4772	1.4712	2011-07-07 00:00:00
V	486	2011-07-07 00:00:00	USD	CNY	8.2794	8.2794	2011-07-07 00:00:00
V	487	2011-07-07 00:00:00	USD	DEM	1.9402	1.9395	2011-07-07 00:00:00
V	488	2011-07-07 00:00:00	USD	EUR	0.992	0.9917	2011-07-07 00:00:00
V	489	2011-07-07 00:00:00	USD	FRF	6.5075	6.5065	2011-07-07 00:00:00
V	490	2011-07-07 00:00:00	USD	GBP	0.621	0.6206	2011-07-07 00:00:00
V	491	2011-07-07 00:00:00	USD	JPY	101.72	101.646	2011-07-07 00:00:00
V	492	2011-07-07 00:00:00	USD	MXN	9.317	9.3119	2011-07-07 00:00:00
V	493	2011-07-07 00:00:00	USD	SAR	3.7505	3.7462	2011-07-07 00:00:00
V	494	2011-07-07 00:00:00	USD	VEB	645.0099	644.95	2011-07-07 00:00:00
V	495	2011-07-08 00:00:00	USD	ARS	0.9996	1	2011-07-08 00:00:00
V	496	2011-07-08 00:00:00	USD	AUD	1.5528	1.5529	2011-07-08 00:00:00
V	497	2011-07-08 00:00:00	USD	BRL	1.83	1.833	2011-07-08 00:00:00
V	498	2011-07-08 00:00:00	USD	CAD	1.4755	1.4782	2011-07-08 00:00:00
V	499	2011-07-08 00:00:00	USD	CNY	8.2795	8.2797	2011-07-08 00:00:00
V	500	2011-07-08 00:00:00	USD	DEM	1.9379	1.9387	2011-07-08 00:00:00
V	501	2011-07-08 00:00:00	USD	EUR	0.9909	0.9909	2011-07-08 00:00:00
V	502	2011-07-08 00:00:00	USD	FRF	6.4997	6.5007	2011-07-08 00:00:00
V	503	2011-07-08 00:00:00	USD	GBP	0.6211	0.6212	2011-07-08 00:00:00
V	504	2011-07-08 00:00:00	USD	JPY	101.65	101.739	2011-07-08 00:00:00
V	505	2011-07-08 00:00:00	USD	MXN	9.38	9.384	2011-07-08 00:00:00
V	506	2011-07-08 00:00:00	USD	SAR	3.7505	3.7566	2011-07-08 00:00:00
V	507	2011-07-08 00:00:00	USD	VEB	645.5	645.5099	2011-07-08 00:00:00
V	508	2011-07-09 00:00:00	USD	ARS	0.9996	0.9993	2011-07-09 00:00:00
V	509	2011-07-09 00:00:00	USD	AUD	1.5551	1.5548	2011-07-09 00:00:00
V	510	2011-07-09 00:00:00	USD	BRL	1.833	1.83	2011-07-09 00:00:00
V	511	2011-07-09 00:00:00	USD	CAD	1.47	1.4616	2011-07-09 00:00:00
V	512	2011-07-09 00:00:00	USD	CNY	8.2794	8.2792	2011-07-09 00:00:00
V	513	2011-07-09 00:00:00	USD	DEM	1.9301	1.9295	2011-07-09 00:00:00
V	514	2011-07-09 00:00:00	USD	EUR	0.9869	0.9868	2011-07-09 00:00:00
V	515	2011-07-09 00:00:00	USD	FRF	6.4734	6.4734	2011-07-09 00:00:00
V	516	2011-07-09 00:00:00	USD	GBP	0.6182	0.6178	2011-07-09 00:00:00
V	517	2011-07-09 00:00:00	USD	JPY	102.8	102.717	2011-07-09 00:00:00
V	518	2011-07-09 00:00:00	USD	MXN	9.425	9.4199	2011-07-09 00:00:00
V	519	2011-07-09 00:00:00	USD	SAR	3.7505	3.7496	2011-07-09 00:00:00
V	520	2011-07-09 00:00:00	USD	VEB	646.0099	645.9099	2011-07-09 00:00:00
V	521	2011-07-10 00:00:00	USD	ARS	0.9996	1.0004	2011-07-10 00:00:00
V	522	2011-07-10 00:00:00	USD	AUD	1.5549	1.5559	2011-07-10 00:00:00
V	523	2011-07-10 00:00:00	USD	BRL	1.832	1.84	2011-07-10 00:00:00
V	524	2011-07-10 00:00:00	USD	CAD	1.4679	1.4773	2011-07-10 00:00:00
V	525	2011-07-10 00:00:00	USD	CNY	8.2794	8.2799	2011-07-10 00:00:00
V	526	2011-07-10 00:00:00	USD	DEM	1.9298	1.93	2011-07-10 00:00:00
V	527	2011-07-10 00:00:00	USD	EUR	0.9867	0.987	2011-07-10 00:00:00
V	528	2011-07-10 00:00:00	USD	FRF	6.4722	6.4732	2011-07-10 00:00:00
V	529	2011-07-10 00:00:00	USD	GBP	0.618	0.6189	2011-07-10 00:00:00
V	530	2011-07-10 00:00:00	USD	JPY	102.94	102.968	2011-07-10 00:00:00
V	531	2011-07-10 00:00:00	USD	MXN	9.435	9.4369	2011-07-10 00:00:00
V	532	2011-07-10 00:00:00	USD	SAR	3.7505	3.7559	2011-07-10 00:00:00
V	533	2011-07-10 00:00:00	USD	VEB	646.25	646.25	2011-07-10 00:00:00
V	534	2011-07-11 00:00:00	USD	ARS	0.9996	0.9991	2011-07-11 00:00:00
V	535	2011-07-11 00:00:00	USD	AUD	1.5538	1.5538	2011-07-11 00:00:00
V	536	2011-07-11 00:00:00	USD	BRL	1.832	1.825	2011-07-11 00:00:00
V	537	2011-07-11 00:00:00	USD	CAD	1.468	1.4674	2011-07-11 00:00:00
V	538	2011-07-11 00:00:00	USD	CNY	8.2794	8.2792	2011-07-11 00:00:00
V	539	2011-07-11 00:00:00	USD	DEM	1.9317	1.9314	2011-07-11 00:00:00
V	540	2011-07-11 00:00:00	USD	EUR	0.9877	0.9874	2011-07-11 00:00:00
V	541	2011-07-11 00:00:00	USD	FRF	6.4786	6.4783	2011-07-11 00:00:00
V	542	2011-07-11 00:00:00	USD	GBP	0.6191	0.619	2011-07-11 00:00:00
V	543	2011-07-11 00:00:00	USD	JPY	102.91	102.869	2011-07-11 00:00:00
V	544	2011-07-11 00:00:00	USD	MXN	9.435	9.432	2011-07-11 00:00:00
V	545	2011-07-11 00:00:00	USD	SAR	3.7505	3.7458	2011-07-11 00:00:00
V	546	2011-07-11 00:00:00	USD	VEB	646.25	646.21	2011-07-11 00:00:00
V	547	2011-07-12 00:00:00	USD	ARS	0.9996	1.0003	2011-07-12 00:00:00
V	548	2011-07-12 00:00:00	USD	AUD	1.5528	1.5531	2011-07-12 00:00:00
V	549	2011-07-12 00:00:00	USD	BRL	1.8285	1.833	2011-07-12 00:00:00
V	550	2011-07-12 00:00:00	USD	CAD	1.464	1.4646	2011-07-12 00:00:00
V	551	2011-07-12 00:00:00	USD	CNY	8.2796	8.2805	2011-07-12 00:00:00
V	552	2011-07-12 00:00:00	USD	DEM	1.9311	1.9319	2011-07-12 00:00:00
V	553	2011-07-12 00:00:00	USD	EUR	0.9874	0.9879	2011-07-12 00:00:00
V	554	2011-07-12 00:00:00	USD	FRF	6.4767	6.4776	2011-07-12 00:00:00
V	555	2011-07-12 00:00:00	USD	GBP	0.6192	0.6199	2011-07-12 00:00:00
V	556	2011-07-12 00:00:00	USD	JPY	102.54	102.552	2011-07-12 00:00:00
V	557	2011-07-12 00:00:00	USD	MXN	9.4755	9.48	2011-07-12 00:00:00
V	558	2011-07-12 00:00:00	USD	SAR	3.7505	3.7557	2011-07-12 00:00:00
V	559	2011-07-12 00:00:00	USD	VEB	647	647.0299	2011-07-12 00:00:00
V	560	2011-07-13 00:00:00	USD	ARS	0.9996	0.9995	2011-07-13 00:00:00
V	561	2011-07-13 00:00:00	USD	AUD	1.5528	1.5527	2011-07-13 00:00:00
V	562	2011-07-13 00:00:00	USD	BRL	1.8285	1.821	2011-07-13 00:00:00
V	563	2011-07-13 00:00:00	USD	CAD	1.464	1.4633	2011-07-13 00:00:00
V	564	2011-07-13 00:00:00	USD	CNY	8.2796	8.2795	2011-07-13 00:00:00
V	565	2011-07-13 00:00:00	USD	DEM	1.9311	1.9307	2011-07-13 00:00:00
V	566	2011-07-13 00:00:00	USD	EUR	0.9874	0.9874	2011-07-13 00:00:00
V	567	2011-07-13 00:00:00	USD	FRF	6.4767	6.4759	2011-07-13 00:00:00
V	568	2011-07-13 00:00:00	USD	GBP	0.6192	0.6183	2011-07-13 00:00:00
V	569	2011-07-13 00:00:00	USD	JPY	102.54	102.483	2011-07-13 00:00:00
V	570	2011-07-13 00:00:00	USD	MXN	9.4755	9.4689	2011-07-13 00:00:00
V	571	2011-07-13 00:00:00	USD	SAR	3.7505	3.746	2011-07-13 00:00:00
V	572	2011-07-13 00:00:00	USD	VEB	647	646.95	2011-07-13 00:00:00
V	573	2011-07-14 00:00:00	USD	ARS	0.9999	0.9999	2011-07-14 00:00:00
V	574	2011-07-14 00:00:00	USD	AUD	1.548	1.5481	2011-07-14 00:00:00
V	575	2011-07-14 00:00:00	USD	BRL	1.83	1.837	2011-07-14 00:00:00
V	576	2011-07-14 00:00:00	USD	CAD	1.4509	1.4544	2011-07-14 00:00:00
V	577	2011-07-14 00:00:00	USD	CNY	8.2805	8.2814	2011-07-14 00:00:00
V	578	2011-07-14 00:00:00	USD	DEM	1.9427	1.9435	2011-07-14 00:00:00
V	579	2011-07-14 00:00:00	USD	EUR	0.9932	0.9933	2011-07-14 00:00:00
V	580	2011-07-14 00:00:00	USD	FRF	6.5155	6.516	2011-07-14 00:00:00
V	581	2011-07-14 00:00:00	USD	GBP	0.6195	0.62	2011-07-14 00:00:00
V	582	2011-07-14 00:00:00	USD	JPY	102.4	102.496	2011-07-14 00:00:00
V	583	2011-07-14 00:00:00	USD	MXN	9.4656	9.471	2011-07-14 00:00:00
V	584	2011-07-14 00:00:00	USD	SAR	3.7505	3.7538	2011-07-14 00:00:00
V	585	2011-07-14 00:00:00	USD	VEB	648	648.0599	2011-07-14 00:00:00
V	586	2011-07-15 00:00:00	USD	ARS	0.9998	0.999	2011-07-15 00:00:00
V	587	2011-07-15 00:00:00	USD	AUD	1.5367	1.5359	2011-07-15 00:00:00
V	588	2011-07-15 00:00:00	USD	BRL	1.81	1.81	2011-07-15 00:00:00
V	589	2011-07-15 00:00:00	USD	CAD	1.4529	1.4495	2011-07-15 00:00:00
V	590	2011-07-15 00:00:00	USD	CNY	8.2803	8.2799	2011-07-15 00:00:00
V	591	2011-07-15 00:00:00	USD	DEM	1.9479	1.947	2011-07-15 00:00:00
V	592	2011-07-15 00:00:00	USD	EUR	0.9959	0.9956	2011-07-15 00:00:00
V	593	2011-07-15 00:00:00	USD	FRF	6.5328	6.5324	2011-07-15 00:00:00
V	594	2011-07-15 00:00:00	USD	GBP	0.6186	0.6182	2011-07-15 00:00:00
V	595	2011-07-15 00:00:00	USD	JPY	102.229	102.2039	2011-07-15 00:00:00
V	596	2011-07-15 00:00:00	USD	MXN	9.5061	9.505	2011-07-15 00:00:00
V	597	2011-07-15 00:00:00	USD	SAR	3.7505	3.7439	2011-07-15 00:00:00
V	598	2011-07-15 00:00:00	USD	VEB	648.25	648.19	2011-07-15 00:00:00
V	599	2011-07-16 00:00:00	USD	ARS	0.9999	1.0003	2011-07-16 00:00:00
V	600	2011-07-16 00:00:00	USD	AUD	1.5367	1.5374	2011-07-16 00:00:00
