\P\	Pos	StateProvinceID\
V	299892	20
V	300046	143
V	300201	7
V	300348	71
V	300498	70
V	300645	9
V	300792	9
V	300944	50
V	301094	14
V	301248	9
V	301397	9
V	301549	50
V	301693	64
V	301846	19
V	301988	164
V	302150	79
V	302300	9
V	302454	50
V	302603	8
V	302746	14
V	302888	7
V	303034	58
V	303185	177
V	303350	79
V	303498	70
V	303643	79
V	303794	50
V	303942	9
V	304091	64
V	304238	64
V	304389	14
V	304539	14
V	304701	53
V	304846	145
V	305009	50
V	305157	9
V	305299	7
V	305448	58
V	305594	64
V	305742	7
V	305895	70
V	306040	58
V	306179	50
V	306328	9
V	306476	50
V	306624	9
V	306775	58
V	306923	79
V	307076	178
V	307235	7
V	307391	58
V	307539	9
V	307689	9
V	307837	178
V	307997	9
V	308147	58
V	308292	50
V	308446	9
V	308596	50
V	308746	9
V	308894	79
V	309048	9
V	309195	7
V	309341	79
V	309490	7
V	309649	50
V	309801	70
V	309951	50
V	310099	79
V	310249	9
V	310401	179
V	310573	50
V	310722	143
V	310883	9
V	311033	77
V	311182	79
V	311332	19
V	311480	79
V	311629	79
V	311776	50
V	311930	9
V	312076	14
V	312225	7
V	312373	9
V	312525	7
V	312670	79
V	312823	9
V	312969	9
V	313119	66
V	313267	70
V	313420	7
V	313566	58
V	313715	14
V	313860	9
V	314016	50
V	314165	127
V	314331	9
V	314478	50
V	314632	9
V	314782	64
V	314928	9
V	315075	79
V	315223	77
V	315368	79
V	315519	58
V	315659	178
V	315819	9
V	315969	64
V	316121	79
V	316270	53
V	316412	58
V	316564	163
V	316730	9
V	316884	64
V	317036	7
V	317182	131
V	317342	79
V	317496	77
V	317645	79
V	317789	77
V	317940	7
V	318088	9
V	318241	14
V	318390	7
V	318528	53
V	318683	9
V	318840	179
V	319007	64
V	319158	50
V	319307	79
V	319453	177
V	319617	20
V	319767	7
V	319915	19
V	320057	9
V	320205	9
V	320356	164
V	320520	79
V	320668	53
V	320814	14
V	320970	9
V	321117	164
V	321282	64
V	321434	14
V	321593	7
V	321744	14
V	321896	79
V	322046	79
V	322201	50
V	322357	79
V	322510	14
V	322662	14
V	322813	7
V	322954	79
V	323106	9
V	323255	50
V	323406	79
V	323558	19
V	323711	50
V	323858	19
V	324009	7
V	324162	7
V	324319	53
V	324465	79
V	324619	177
V	324781	9
V	324928	178
V	325091	9
V	325233	77
V	325379	9
V	325528	64
V	325683	79
V	325831	19
V	325985	79
V	326136	9
V	326288	145
V	326462	9
V	326611	58
V	326761	70
V	326913	14
V	327065	9
V	327219	9
V	327368	50
V	327520	7
V	327675	64
V	327823	164
V	327996	9
V	328160	19
V	328305	9
V	328450	70
V	328592	9
V	328742	9
V	328887	9
V	329041	9
V	329191	70
V	329337	7
V	329486	161
V	329653	9
V	329799	14
V	329946	14
V	330093	58
V	330244	50
V	330391	178
V	330556	66
V	330699	70
V	330850	9
V	331008	50
V	331159	9
V	331306	7
V	331461	53
V	331603	9
V	331750	9
V	331904	14
V	332049	9
V	332199	50
V	332352	9
V	332499	9
V	332645	20
V	332791	79
V	332937	50
V	333090	50
V	333245	79
V	333393	7
V	333546	14
V	333695	79
V	333839	9
V	333989	14
V	334141	58
V	334289	9
V	334436	50
V	334586	58
V	334745	50
V	334903	9
V	335056	77
V	335206	163
V	335376	164
V	335539	79
V	335687	14
V	335843	7
V	335993	64
V	336143	14
V	336286	77
V	336439	9
V	336595	20
V	336745	79
V	336893	179
V	337058	50
V	337208	9
V	337358	14
V	337502	177
V	337668	9
V	337818	14
V	337968	77
V	338121	50
V	338278	79
V	338434	53
V	338583	9
V	338736	9
V	338885	9
V	339033	14
V	339174	179
V	339337	79
V	339481	7
V	339628	64
V	339779	50
V	339930	53
V	340077	9
V	340227	14
V	340371	64
V	340517	58
V	340665	9
V	340816	58
V	340969	50
V	341117	9
V	341273	7
V	341423	53
V	341571	14
V	341718	79
V	341867	79
V	342016	7
V	342155	50
V	342304	58
V	342455	79
V	342599	14
V	342746	14
V	342893	14
V	343040	9
V	343190	14
V	343347	79
V	343495	14
V	343641	58
V	343794	177
V	343957	14
V	344108	79
V	344254	14
V	344400	9
V	344554	19
V	344701	9
V	344849	70
V	345001	8
V	345145	58
V	345293	164
V	345455	9
V	345606	70
V	345753	9
V	345907	50
V	346054	14
V	346203	8
V	346340	79
V	346496	9
V	346642	50
V	346789	9
V	346938	7
V	347085	9
V	347236	50
V	347386	9
V	347533	9
V	347684	77
V	347829	79
V	347989	20
V	348131	9
V	348284	58
V	348439	50
V	348589	79
V	348739	9
V	348883	14
V	349038	9
V	349186	79
V	349336	58
V	349485	70
V	349634	77
V	349788	9
V	349933	179
V	350091	79
V	350230	77
V	350380	9
V	350535	53
V	350677	58
V	350826	9
V	350972	14
V	351129	20
V	351299	7
V	351444	53
V	351600	9
V	351749	79
V	351898	7
V	352052	58
V	352202	50
V	352353	58
V	352498	50
V	352645	79
V	352798	79
V	352942	77
V	353089	7
V	353231	179
V	353404	19
V	353560	9
V	353711	9
V	353863	50
V	354016	79
V	354168	14
V	354318	79
V	354470	79
V	354618	145
V	354784	79
V	354928	177
V	355093	50
V	355241	79
V	355390	79
V	355542	79
V	355692	58
V	355843	9
V	355994	57
V	356152	9
V	356300	66
V	356444	53
V	356589	79
V	356741	7
V	356891	9
V	357044	64
V	357193	9
V	357341	20
V	357487	145
V	357646	9
V	357797	79
V	357943	177
V	358107	9
V	358255	58
V	358408	71
V	358552	9
V	358699	9
V	358842	14
V	358994	79
V	359145	64
V	359298	9
V	359446	64
V	359592	50
V	359736	79
V	359885	58
V	360033	7
V	360181	9
V	360327	79
V	360475	77
V	360622	50
V	360773	66
V	360918	58
V	361062	9
V	361209	7
V	361359	20
V	361503	14
V	361655	9
V	361797	145
V	361962	77
V	362110	9
V	362260	9
V	362411	179
V	362576	9
V	362726	19
V	362875	58
V	363032	7
V	363177	9
V	363331	64
V	363478	14
V	363620	20
V	363762	79
V	363906	7
V	364058	14
V	364206	79
V	364354	79
V	364505	79
V	364659	58
V	364805	9
V	364955	14
V	365101	9
V	365249	9
V	365405	58
V	365550	9
V	365699	14
V	365849	9
V	366009	14
V	366152	79
V	366298	79
V	366439	145
V	366605	7
V	366750	50
V	366895	14
V	367046	50
V	367193	14
V	367344	79
V	367487	79
V	367638	9
V	367791	7
V	367942	117
V	368108	9
V	368252	20
V	368393	50
V	368542	7
V	368687	79
V	368840	77
V	368984	77
V	369139	79
V	369284	9
V	369425	9
V	369577	79
V	369721	79
V	369873	58
V	370022	9
V	370170	161
V	370333	79
V	370478	9
V	370629	70
V	370771	14
V	370916	178
V	371084	20
V	371225	58
V	371373	9
V	371519	64
V	371672	79
V	371822	9
V	371972	9
V	372124	9
V	372278	77
V	372431	9
V	372585	14
V	372734	7
V	372887	9
V	373041	9
V	373193	50
V	373342	9
V	373492	9
V	373642	58
V	373792	85
V	373942	58
V	374093	50
V	374247	164
V	374406	79
V	374553	55
V	374702	77
V	374847	14
V	374995	9
V	375136	20
V	375278	9
V	375431	9
V	375586	64
V	375737	9
V	375886	9
V	376036	58
V	376188	177
V	376365	117
V	376529	58
V	376682	9
V	376828	7
V	376979	50
V	377132	64
V	377278	79
V	377430	14
V	377578	79
V	377731	7
V	377874	9
V	378026	9
V	378174	58
V	378320	9
V	378480	9
V	378631	9
V	378786	53
V	378927	9
V	379080	58
V	379227	7
V	379370	9
V	379521	9
V	379672	79
V	379819	64
V	379972	20
V	380121	77
V	380269	9
V	380422	9
V	380571	7
V	380721	161
V	380883	9
V	381031	79
V	381179	9
V	381319	177
V	381495	14
V	381645	9
V	381796	14
V	381935	58
V	382083	1
V	382232	9
V	382385	50
V	382536	9
V	382692	50
V	382839	9
V	382987	77
V	383139	79
V	383286	9
V	383427	145
V	383594	7
V	383736	50
V	383890	9
V	384046	9
V	384197	19
V	384354	50
V	384502	58
V	384648	77
V	384792	14
V	384946	79
V	385096	178
V	385265	7
V	385415	7
V	385569	14
V	385718	50
V	385869	7
V	386017	14
V	386157	79
V	386315	50
V	386465	79
V	386617	14
V	386769	58
V	386920	50
V	387070	14
V	387224	9
V	387370	50
V	387525	50
V	387679	161
V	387844	9
V	387987	7
V	388139	9
V	388290	77
V	388447	7
V	388602	163
V	388773	79
V	388926	161
V	389087	7
V	389237	14
V	389384	9
V	389530	7
V	389687	50
V	389840	7
V	389988	14
V	390136	9
V	390288	14
V	390430	145
V	390593	79
V	390743	50
V	390895	64
V	391043	9
V	391190	64
V	391337	53
V	391492	14
V	391640	9
V	391784	50
V	391935	19
V	392086	64
V	392235	66
V	392384	9
V	392531	58
V	392681	77
V	392830	58
V	392977	9
V	393129	14
V	393270	77
V	393421	79
V	393576	50
V	393722	164
V	393885	79
V	394041	7
V	394194	58
V	394339	58
V	394489	77
V	394639	79
V	394787	9
V	394934	9
V	395077	161
V	395238	9
V	395389	53
V	395534	178
V	395708	7
V	395851	79
V	395999	77
V	396152	9
V	396292	9
V	396444	79
V	396597	58
V	396746	50
V	396895	77
V	397045	79
V	397190	14
V	397340	14
V	397484	64
V	397633	9
V	397791	58
V	397945	58
V	398094	9
V	398247	179
V	398420	58
V	398567	50
V	398717	9
V	398867	9
V	399012	64
V	399164	145
V	399326	14
V	399479	79
V	399631	9
V	399779	79
V	399927	9
V	400081	50
V	400232	9
V	400388	50
V	400541	79
V	400691	9
V	400847	58
V	400998	9
V	401150	7
V	401297	127
V	401472	9
V	401624	50
V	401773	79
V	401922	14
V	402071	79
V	402217	145
V	402393	70
V	402536	58
V	402685	180
V	402839	77
V	402985	8
V	403125	77
V	403270	9
V	403418	79
V	403568	9
V	403713	14
V	403873	58
V	404027	7
V	404174	14
V	404323	79
V	404473	7
V	404617	79
V	404771	9
V	404916	14
V	405073	58
V	405219	50
V	405368	58
V	405526	9
V	405676	79
V	405824	50
V	405975	9
V	406127	177
V	406297	9
V	406445	7
V	406594	164
V	406772	7
V	406918	14
V	407072	77
V	407226	79
V	407376	9
V	407525	161
V	407692	9
V	407835	9
V	407987	9
V	408141	7
V	408284	79
V	408432	50
V	408584	79
V	408739	64
V	408895	50
V	409048	58
V	409195	79
V	409347	9
V	409496	7
V	409653	9
V	409801	9
V	409948	9
V	410096	50
V	410248	70
V	410391	9
V	410543	58
V	410695	70
V	410856	8
V	411009	20
V	411153	161
V	411318	14
V	411463	7
V	411612	127
V	411783	79
V	411934	7
V	412081	9
V	412225	50
V	412378	7
V	412531	50
V	412678	9
V	412826	9
V	412972	7
V	413121	53
V	413268	7
V	413417	14
V	413566	79
V	413715	79
V	413858	14
V	414010	14
V	414162	58
V	414311	9
V	414459	14
V	414616	79
V	414766	58
V	414920	7
V	415062	50
V	415214	77
V	415366	9
V	415512	9
V	415663	77
V	415810	79
V	415955	19
V	416101	58
V	416245	20
V	416386	64
V	416538	9
V	416690	14
V	416844	79
V	416995	58
V	417139	9
V	417287	9
V	417433	71
V	417585	14
V	417736	58
V	417882	9
V	418032	50
V	418179	14
V	418318	9
V	418469	9
V	418618	9
V	418772	145
V	418933	7
V	419084	164
V	419245	53
V	419393	9
V	419542	50
V	419691	9
V	419838	19
V	419984	9
V	420126	79
V	420287	164
V	420449	19
V	420598	53
V	420740	7
V	420887	77
V	421041	14
V	421188	58
V	421335	7
V	421488	64
V	421637	79
V	421787	9
V	421943	50
V	422097	8
V	422244	58
V	422397	70
V	422551	79
V	422701	70
V	422848	9
V	422998	79
V	423150	14
V	423311	9
V	423473	53
V	423619	179
V	423795	50
V	423947	9
V	424095	20
V	424244	79
V	424393	79
V	424540	53
V	424689	58
V	424839	9
V	424992	79
V	425146	9
V	425292	9
V	425446	64
V	425598	14
V	425743	70
V	425891	53
V	426036	70
V	426207	71
V	426350	9
V	426504	179
V	426662	71
V	426810	7
V	426958	145
V	427118	79
V	427262	79
V	427407	58
V	427554	9
V	427708	79
V	427862	164
V	428040	145
V	428202	7
V	428360	177
V	428521	9
V	428672	14
V	428822	9
V	428971	164
V	429135	58
V	429283	71
V	429425	64
V	429572	14
V	429712	66
V	429859	9
V	430012	9
V	430166	50
V	430315	53
V	430460	9
V	430618	64
V	430768	14
V	430911	9
V	431051	77
V	431196	9
V	431348	7
V	431494	14
V	431639	8
V	431782	9
V	431935	58
V	432074	53
V	432222	14
V	432375	79
V	432523	14
V	432673	50
V	432826	58
V	432973	145
V	433155	79
V	433305	7
V	433452	64
V	433598	9
V	433758	14
V	433906	58
V	434058	14
V	434218	70
V	434366	58
V	434514	79
V	434655	177
V	434822	14
V	434967	9
V	435115	179
V	435286	79
V	435431	66
V	435582	79
V	435733	77
V	435880	79
V	436031	19
V	436177	9
V	436329	79
V	436478	70
V	436622	131
V	436786	79
V	436935	14
V	437080	127
V	437257	50
V	437405	79
V	437556	179
V	437736	79
V	437883	53
V	438031	66
V	438183	79
V	438333	50
V	438475	79
V	438625	9
V	438776	145
V	438935	58
V	439090	7
V	439236	20
V	439388	79
V	439537	9
V	439690	9
V	439833	8
V	439978	9
V	440127	58
V	440270	58
V	440423	9
V	440575	9
V	440720	19
V	440876	20
V	441019	58
V	441167	9
V	441317	79
V	441474	79
V	441622	58
V	441770	70
V	441919	9
V	442068	7
V	442213	14
V	442361	164
V	442523	58
V	442671	7
V	442822	9
V	442978	79
V	443127	9
V	443272	79
V	443420	19
V	443574	50
V	443721	50
V	443863	19
V	444017	50
V	444158	181
V	444321	58
V	444472	9
V	444624	14
V	444770	77
V	444919	164
V	445083	7
V	445235	9
V	445375	148
V	445548	79
V	445693	7
V	445849	9
V	445999	9
V	446142	131
V	446302	14
V	446454	79
V	446601	177
V	446761	7
V	446906	50
V	447050	7
V	447194	71
V	447339	8
V	447485	79
V	447634	179
V	447794	177
V	447958	64
V	448104	9
V	448260	64
V	448404	14
V	448553	64
V	448697	14
V	448852	20
V	448998	64
V	449151	50
V	449300	20
V	449452	148
V	449626	58
V	449770	7
V	449923	9
V	450075	7
V	450222	19
V	450374	50
V	450530	7
V	450676	70
V	450825	14
V	450976	7
V	451134	161
V	451295	7
V	451434	79
V	451587	178
V	451751	79
V	451898	9
V	452047	77
V	452194	9
V	452342	77
V	452495	9
V	452653	9
V	452797	14
V	452957	9
V	453109	14
V	453263	58
V	453409	9
V	453555	79
V	453704	50
V	453861	9
V	454014	79
V	454166	9
V	454313	79
V	454474	9
V	454625	14
V	454772	50
V	454918	50
V	455073	58
V	455221	7
V	455371	9
V	455520	9
V	455679	85
V	455826	64
V	455970	58
V	456125	14
V	456284	58
V	456432	66
V	456577	79
V	456724	14
V	456866	85
V	457017	9
V	457166	7
V	457310	14
V	457461	9
V	457609	79
V	457761	20
V	457914	53
V	458065	177
V	458230	79
V	458381	79
V	458542	14
V	458695	50
V	458843	64
V	458995	9
V	459146	9
V	459298	14
V	459451	64
V	459600	9
V	459750	79
V	459899	7
V	460057	50
V	460200	79
V	460351	9
V	460503	7
V	460652	50
V	460802	164
V	460989	50
V	461137	58
V	461286	14
V	461432	179
V	461593	7
V	461734	79
V	461890	9
V	462035	70
V	462178	50
V	462328	58
V	462478	9
V	462635	64
V	462785	79
V	462928	9
V	463074	9
V	463228	179
V	463395	7
V	463542	77
V	463696	9
V	463841	71
V	463989	9
V	464140	64
V	464295	79
V	464439	9
V	464583	9
V	464732	58
V	464887	179
V	465061	50
V	465209	9
V	465362	9
V	465510	79
V	465662	53
V	465826	79
V	465977	9
V	466129	77
V	466278	9
V	466424	9
V	466574	64
V	466725	14
V	466872	19
V	467029	79
V	467181	9
V	467327	9
V	467473	9
V	467625	20
V	467772	8
V	467921	14
V	468074	7
V	468227	9
V	468374	9
V	468524	70
V	468668	64
V	468822	9
V	468971	177
V	469131	14
V	469283	50
V	469436	9
V	469580	50
V	469733	9
V	469885	9
V	470035	179
V	470193	161
V	470355	7
V	470504	50
V	470657	58
V	470807	9
V	470961	177
V	471139	79
V	471284	14
V	471432	53
V	471581	179
V	471750	9
V	471900	70
V	472048	14
V	472201	79
V	472356	53
V	472502	9
V	472649	9
V	472795	77
V	472944	164
V	473123	9
V	473276	7
V	473419	50
V	473572	7
V	473719	7
V	473870	66
V	474013	79
V	474160	79
V	474312	9
V	474458	50
V	474602	64
V	474755	177
V	474918	9
V	475065	9
V	475219	177
V	475383	9
V	475530	79
V	475679	14
V	475829	9
V	475973	58
V	476122	14
V	476271	50
V	476424	79
V	476570	70
V	476722	9
V	476869	9
V	477021	8
V	477162	145
V	477324	9
V	477474	50
V	477627	9
V	477779	50
V	477931	37
V	478083	7
V	478233	50
V	478386	79
V	478537	9
V	478695	9
V	478848	9
V	478999	70
V	479153	9
V	479306	58
V	479453	7
V	479600	9
V	479752	9
V	479901	50
V	480054	58
V	480201	14
V	480352	9
V	480501	9
V	480651	20
V	480806	50
V	480952	77
V	481107	50
V	481264	64
V	481415	179
V	481584	7
V	481729	14
V	481875	8
V	482019	58
V	482175	9
V	482329	9
V	482474	77
V	482624	7
V	482773	7
V	482924	77
V	483069	9
V	483213	14
V	483377	161
V	483538	9
V	483688	9
V	483837	58
V	483984	9
V	484131	19
V	484278	7
V	484438	9
V	484586	14
V	484739	79
V	484885	14
V	485035	14
V	485192	50
V	485342	79
V	485494	64
V	485639	14
V	485797	14
V	485949	79
V	486111	79
V	486256	66
V	486410	9
V	486556	79
V	486707	14
V	486858	64
V	487004	14
V	487160	179
V	487324	79
V	487479	9
V	487631	9
V	487779	19
V	487925	79
V	488074	1
V	488230	14
V	488386	58
V	488524	20
V	488670	9
V	488820	79
V	488965	58
V	489117	14
V	489267	9
V	489415	14
V	489561	179
V	489729	9
V	489875	64
V	490025	9
V	490178	9
V	490326	117
V	490494	58
V	490644	58
V	490788	64
V	490933	50
V	491086	53
V	491234	9
V	491385	7
V	491528	50
V	491684	14
V	491830	79
V	491981	9
V	492134	50
V	492284	79
V	492433	79
V	492582	127
V	492744	50
V	492891	7
V	493037	50
V	493194	9
V	493356	9
V	493507	9
V	493654	14
V	493802	77
V	493949	7
V	494092	53
V	494238	79
V	494385	9
V	494540	9
V	494693	163
V	494852	70
V	495023	9
V	495171	58
V	495314	64
V	495460	14
V	495607	19
V	495771	9
V	495925	79
V	496071	64
V	496217	9
V	496360	9
V	496512	9
V	496664	50
V	496804	9
V	496948	9
V	497095	7
V	497239	9
V	497391	50
V	497542	71
V	497680	7
V	497836	7
V	497983	79
V	498131	79
V	498272	64
V	498422	30
V	498575	79
V	498721	19
V	498879	179
V	499053	161
V	499211	85
V	499355	9
V	499499	79
V	499645	70
V	499805	66
V	499955	64
V	500104	161
V	500265	19
V	500415	9
V	500566	9
V	500715	9
V	500865	58
V	501016	50
V	501169	9
V	501317	79
V	501459	9
V	501607	8
V	501749	8
V	501892	9
V	502038	9
V	502176	9
V	502319	9
V	502470	77
V	502614	66
V	502757	9
V	502905	79
V	503054	58
V	503207	58
V	503357	9
V	503507	64
V	503661	14
V	503808	50
V	503963	177
V	504122	9
V	504267	14
V	504419	9
V	504561	9
V	504716	66
V	504867	9
V	505017	14
V	505170	58
V	505314	79
V	505469	7
V	505618	177
V	505779	9
V	505926	9
V	506071	9
V	506225	179
V	506388	7
V	506543	58
V	506690	14
V	506838	79
V	506985	178
V	507146	79
V	507295	9
V	507439	79
V	507591	14
V	507734	9
V	507889	64
V	508037	58
V	508196	145
V	508352	9
V	508503	14
V	508649	9
V	508792	9
V	508943	53
V	509093	179
V	509251	14
V	509408	58
V	509551	161
V	509716	70
V	509863	58
V	510008	9
V	510162	79
V	510312	19
V	510461	9
V	510608	50
V	510764	7
V	510915	7
V	511057	9
V	511208	53
V	511361	9
V	511505	9
V	511657	79
V	511806	66
V	511957	145
V	512120	64
V	512268	9
V	512413	9
V	512561	7
V	512709	64
V	512856	9
V	513007	50
V	513151	9
V	513299	178
V	513467	9
V	513611	8
V	513759	143
V	513917	7
V	514063	9
V	514222	9
V	514366	14
V	514522	9
V	514671	9
V	514817	9
V	514964	9
V	515114	79
V	515266	53
V	515417	77
V	515567	9
V	515718	58
V	515868	50
V	516020	79
V	516169	79
V	516313	9
V	516461	9
V	516615	79
V	516772	79
V	516923	71
V	517064	7
V	517212	71
V	517357	7
V	517512	161
V	517670	79
V	517819	9
V	517963	14
V	518115	14
V	518265	79
V	518426	9
V	518571	7
V	518725	58
V	518872	7
V	519021	145
V	519188	7
V	519335	50
V	519485	77
V	519634	177
V	519797	9
V	519943	7
V	520084	50
V	520231	9
V	520387	79
V	520538	50
V	520696	161
V	520868	64
V	521018	64
V	521170	77
V	521317	70
V	521464	77
V	521614	117
V	521776	58
V	521927	79
V	522073	50
V	522223	71
V	522369	79
V	522512	7
V	522665	79
V	522814	50
V	522966	9
V	523117	79
V	523273	20
V	523418	179
V	523586	7
V	523734	14
V	523894	7
V	524042	164
V	524207	179
V	524368	77
V	524508	64
V	524653	9
V	524803	178
V	524960	20
V	525126	58
V	525272	50
V	525423	9
V	525572	70
V	525718	50
V	525872	14
V	526031	9
V	526184	9
V	526340	164
V	526498	77
V	526647	64
V	526802	7
V	526946	79
V	527096	9
V	527248	9
V	527403	77
V	527553	161
V	527725	79
V	527875	14
V	528028	9
V	528177	79
V	528331	20
V	528489	9
V	528647	50
V	528799	79
V	528944	14
V	529104	50
V	529257	9
V	529409	179
V	529579	79
V	529730	79
V	529880	7
V	530021	64
V	530162	14
V	530310	79
V	530461	14
V	530617	50
V	530765	14
V	530914	178
V	531074	58
V	531225	66
V	531373	14
V	531518	50
V	531662	19
V	531809	79
V	531957	50
V	532101	7
V	532260	7
V	532403	9
V	532556	50
V	532720	64
V	532872	14
V	533023	14
V	533172	9
V	533317	9
V	533462	7
V	533609	7
V	533756	161
V	533921	7
V	534070	50
V	534220	9
V	534369	50
V	534530	9
V	534682	163
V	534849	79
V	535001	7
V	535137	9
V	535289	7
V	535438	79
V	535583	79
V	535734	50
V	535888	14
V	536042	58
V	536188	79
V	536333	8
V	536471	58
V	536621	9
V	536772	79
V	536918	9
V	537066	9
V	537210	9
V	537363	79
V	537511	9
V	537661	50
V	537812	79
V	537964	9
V	538113	14
V	538264	9
V	538423	77
V	538574	9
V	538723	14
V	538879	7
V	539021	50
V	539172	9
V	539322	179
V	539481	79
V	539632	58
V	539785	164
V	539952	14
V	540096	79
V	540246	9
V	540402	14
V	540554	20
V	540700	7
V	540853	9
V	541007	70
V	541156	9
V	541307	71
V	541449	58
V	541596	58
V	541741	117
V	541911	161
V	542074	9
V	542222	14
V	542369	7
V	542519	7
V	542669	7
V	542816	77
V	542965	9
V	543119	50
V	543267	9
V	543416	9
V	543564	19
V	543711	77
V	543864	9
V	544013	20
V	544160	64
V	544309	79
V	544461	77
V	544606	77
V	544754	7
V	544904	9
V	545056	20
V	545205	9
V	545351	9
V	545504	8
V	545652	7
V	545797	145
V	545967	50
V	546119	77
V	546271	71
V	546417	7
V	546559	9
V	546713	9
V	546865	14
V	547007	9
V	547157	79
V	547307	50
V	547460	58
V	547607	9
V	547754	79
V	547902	9
V	548053	79
V	548198	143
V	548371	9
V	548520	9
V	548673	50
V	548824	9
V	548971	79
V	549125	14
V	549274	7
V	549421	14
V	549565	131
V	549730	9
V	549877	14
V	550034	9
V	550180	79
V	550332	14
V	550483	9
V	550637	50
V	550786	7
V	550937	79
V	551083	180
V	551239	9
V	551392	77
V	551541	58
V	551692	58
V	551838	64
V	551988	9
V	552140	178
V	552317	79
V	552468	77
V	552612	77
V	552758	14
V	552909	14
V	553060	9
V	553207	55
V	553356	50
V	553502	9
V	553652	77
V	553803	9
V	553952	53
V	554103	19
V	554252	9
V	554403	9
V	554558	9
V	554705	9
V	554867	14
V	555015	7
V	555161	9
V	555315	79
V	555459	1
V	555605	9
V	555751	70
V	555900	50
V	556048	14
V	556193	179
V	556357	14
V	556512	50
V	556663	79
V	556816	20
V	556958	7
V	557112	50
V	557265	9
V	557408	66
V	557556	9
V	557706	50
V	557853	14
V	558000	14
V	558145	58
V	558292	79
V	558438	14
V	558585	9
V	558735	14
V	558882	64
V	559032	79
V	559179	8
V	559322	77
V	559472	9
V	559623	9
V	559772	77
V	559915	77
V	560069	14
V	560219	9
V	560370	77
V	560517	58
V	560666	64
V	560818	70
V	560973	70
V	561135	50
V	561277	50
V	561422	70
V	561571	58
V	561710	14
V	561866	9
V	562023	50
V	562176	9
V	562324	9
V	562468	177
V	562630	14
V	562779	7
V	562924	145
V	563086	77
V	563236	79
V	563385	64
V	563535	9
V	563683	19
V	563834	7
V	563984	66
V	564128	19
V	564270	9
V	564418	79
V	564566	14
V	564715	79
V	564864	64
V	565014	117
V	565176	14
V	565320	53
V	565471	9
V	565618	53
V	565773	58
V	565924	66
V	566073	7
V	566223	20
V	566371	7
V	566515	53
V	566658	20
V	566805	19
V	566955	9
V	567109	50
V	567259	53
V	567401	64
V	567553	50
V	567703	79
V	567854	79
V	568000	9
V	568148	79
V	568295	64
V	568443	50
V	568592	9
V	568745	64
V	568893	9
V	569037	8
V	569183	79
V	569333	14
V	569487	9
V	569640	58
V	569787	161
V	569948	9
V	570089	161
V	570252	9
V	570402	14
V	570554	7
V	570705	9
V	570850	79
V	570997	148
V	571167	50
V	571319	7
V	571470	58
V	571622	50
V	571767	70
V	571913	7
V	572063	177
V	572227	163
V	572398	9
V	572548	20
V	572706	9
V	572855	7
V	573004	14
V	573154	9
V	573305	64
V	573458	9
V	573610	164
V	573789	9
V	573928	7
V	574070	9
V	574219	7
V	574366	9
V	574516	9
V	574664	9
V	574821	7
V	574970	50
V	575129	9
V	575276	66
V	575427	50
V	575576	70
V	575733	7
V	575881	79
V	576029	178
V	576196	9
V	576349	20
V	576494	161
V	576654	9
V	576805	14
V	576962	179
V	577136	7
V	577292	14
V	577446	79
V	577592	58
V	577743	77
V	577898	58
V	578040	143
V	578200	161
V	578359	9
V	578513	71
V	578661	7
V	578810	79
V	578954	20
V	579097	50
V	579242	8
V	579391	79
V	579540	70
V	579697	79
V	579844	79
V	579990	7
V	580142	70
V	580306	9
V	580466	79
V	580617	164
V	580777	50
V	580919	9
V	581069	50
V	581226	79
V	581370	7
V	581523	9
V	581671	50
V	581824	20
V	581973	79
V	582120	20
V	582266	7
V	582412	50
V	582566	58
V	582721	9
V	582872	79
V	583023	9
V	583180	79
V	583327	14
