\P\	Pos	FromCurrencyCode\
V	479811	USD
V	479881	USD
V	479949	USD
V	480018	USD
V	480086	USD
V	480155	USD
V	480224	USD
V	480292	USD
V	480361	USD
V	480430	USD
V	480499	USD
V	480568	USD
V	480639	USD
V	480707	USD
V	480776	USD
V	480847	USD
V	480916	USD
V	480984	USD
V	481050	USD
V	481118	USD
V	481187	USD
V	481256	USD
V	481325	USD
V	481396	USD
V	481465	USD
V	481534	USD
V	481605	USD
V	481674	USD
V	481742	USD
V	481809	USD
V	481878	USD
V	481947	USD
V	482016	USD
V	482085	USD
V	482155	USD
V	482223	USD
V	482292	USD
V	482362	USD
V	482431	USD
V	482500	USD
V	482567	USD
V	482636	USD
V	482705	USD
V	482773	USD
V	482840	USD
V	482910	USD
V	482978	USD
V	483047	USD
V	483116	USD
V	483185	USD
V	483253	USD
V	483321	USD
V	483390	USD
V	483459	USD
V	483528	USD
V	483597	USD
V	483668	USD
V	483736	USD
V	483805	USD
V	483874	USD
V	483942	USD
V	484010	USD
V	484078	USD
V	484147	USD
V	484216	USD
V	484285	USD
V	484353	USD
V	484423	USD
V	484491	USD
V	484560	USD
V	484631	USD
V	484699	USD
V	484768	USD
V	484837	USD
V	484906	USD
V	484975	USD
V	485044	USD
V	485112	USD
V	485182	USD
V	485251	USD
V	485320	USD
V	485389	USD
V	485457	USD
V	485526	USD
V	485594	USD
V	485663	USD
V	485732	USD
V	485801	USD
V	485869	USD
V	485938	USD
V	486007	USD
V	486076	USD
V	486147	USD
V	486216	USD
V	486285	USD
V	486354	USD
V	486423	USD
V	486492	USD
V	486559	USD
V	486627	USD
V	486696	USD
V	486764	USD
V	486833	USD
V	486901	USD
V	486970	USD
V	487039	USD
V	487104	USD
V	487172	USD
V	487241	USD
V	487310	USD
V	487379	USD
V	487451	USD
V	487519	USD
V	487587	USD
V	487657	USD
V	487726	USD
V	487795	USD
V	487863	USD
V	487932	USD
V	488001	USD
V	488070	USD
V	488139	USD
V	488210	USD
V	488279	USD
V	488348	USD
V	488418	USD
V	488487	USD
V	488556	USD
V	488622	USD
V	488691	USD
V	488760	USD
V	488829	USD
V	488898	USD
V	488968	USD
V	489035	USD
V	489104	USD
V	489175	USD
V	489244	USD
V	489313	USD
V	489381	USD
V	489450	USD
V	489519	USD
V	489588	USD
V	489654	USD
V	489724	USD
V	489793	USD
V	489862	USD
V	489933	USD
V	490002	USD
V	490070	USD
V	490138	USD
V	490207	USD
V	490276	USD
V	490345	USD
V	490414	USD
V	490485	USD
V	490554	USD
V	490623	USD
V	490694	USD
V	490763	USD
V	490832	USD
V	490900	USD
V	490969	USD
V	491038	USD
V	491107	USD
V	491176	USD
V	491246	USD
V	491314	USD
V	491383	USD
V	491452	USD
V	491521	USD
V	491590	USD
V	491659	USD
V	491728	USD
V	491797	USD
V	491866	USD
V	491935	USD
V	492006	USD
V	492074	USD
V	492143	USD
V	492210	USD
V	492279	USD
V	492348	USD
V	492414	USD
V	492483	USD
V	492552	USD
V	492621	USD
V	492689	USD
V	492760	USD
V	492828	USD
V	492897	USD
V	492968	USD
V	493036	USD
V	493105	USD
V	493173	USD
V	493242	USD
V	493311	USD
V	493380	USD
V	493449	USD
V	493519	USD
V	493588	USD
V	493657	USD
V	493723	USD
V	493792	USD
V	493861	USD
V	493929	USD
V	493998	USD
V	494067	USD
V	494136	USD
V	494205	USD
V	494274	USD
V	494343	USD
V	494412	USD
V	494481	USD
V	494550	USD
V	494619	USD
V	494687	USD
V	494755	USD
V	494824	USD
V	494893	USD
V	494961	USD
V	495032	USD
V	495101	USD
V	495170	USD
V	495241	USD
V	495309	USD
V	495377	USD
V	495445	USD
V	495514	USD
V	495583	USD
V	495652	USD
V	495721	USD
V	495791	USD
V	495860	USD
V	495929	USD
V	496000	USD
V	496069	USD
V	496138	USD
V	496205	USD
V	496274	USD
V	496343	USD
V	496412	USD
V	496480	USD
V	496551	USD
V	496620	USD
V	496689	USD
V	496760	USD
V	496829	USD
V	496898	USD
V	496967	USD
V	497034	USD
V	497103	USD
V	497171	USD
V	497239	USD
V	497310	USD
V	497378	USD
V	497447	USD
V	497518	USD
V	497587	USD
V	497656	USD
V	497723	USD
V	497792	USD
V	497861	USD
V	497930	USD
V	497999	USD
V	498070	USD
V	498138	USD
V	498207	USD
V	498278	USD
V	498342	USD
V	498411	USD
V	498480	USD
V	498549	USD
V	498618	USD
V	498687	USD
V	498756	USD
V	498828	USD
V	498897	USD
V	498966	USD
V	499037	USD
V	499106	USD
V	499175	USD
V	499243	USD
V	499312	USD
V	499381	USD
V	499449	USD
V	499518	USD
V	499590	USD
V	499659	USD
V	499728	USD
V	499797	USD
V	499866	USD
V	499935	USD
V	500004	USD
V	500073	USD
V	500142	USD
V	500211	USD
V	500277	USD
V	500349	USD
V	500418	USD
V	500487	USD
V	500557	USD
V	500625	USD
V	500693	USD
V	500759	USD
V	500828	USD
V	500897	USD
V	500966	USD
V	501035	USD
V	501105	USD
V	501173	USD
V	501242	USD
V	501310	USD
V	501379	USD
V	501446	USD
V	501515	USD
V	501584	USD
V	501653	USD
V	501722	USD
V	501788	USD
V	501857	USD
V	501925	USD
V	501994	USD
V	502064	USD
V	502133	USD
V	502202	USD
V	502270	USD
V	502337	USD
V	502406	USD
V	502475	USD
V	502544	USD
V	502615	USD
V	502684	USD
V	502753	USD
V	502822	USD
V	502886	USD
V	502955	USD
V	503022	USD
V	503091	USD
V	503159	USD
V	503228	USD
V	503296	USD
V	503367	USD
V	503436	USD
V	503505	USD
V	503575	USD
V	503644	USD
V	503713	USD
V	503782	USD
V	503851	USD
V	503920	USD
V	503989	USD
V	504058	USD
V	504128	USD
V	504197	USD
V	504266	USD
V	504337	USD
V	504406	USD
V	504474	USD
V	504543	USD
V	504612	USD
V	504681	USD
V	504749	USD
V	504818	USD
V	504889	USD
V	504956	USD
V	505025	USD
V	505095	USD
V	505164	USD
V	505231	USD
V	505299	USD
V	505368	USD
V	505437	USD
V	505506	USD
V	505575	USD
V	505645	USD
V	505712	USD
V	505781	USD
V	505849	USD
V	505918	USD
V	505985	USD
V	506052	USD
V	506121	USD
V	506190	USD
V	506259	USD
V	506328	USD
V	506398	USD
V	506466	USD
V	506535	USD
V	506605	USD
V	506674	USD
V	506743	USD
V	506810	USD
V	506878	USD
V	506947	USD
V	507015	USD
V	507084	USD
V	507153	USD
V	507220	USD
V	507289	USD
V	507357	USD
V	507426	USD
V	507494	USD
V	507560	USD
V	507629	USD
V	507698	USD
V	507767	USD
V	507836	USD
V	507906	USD
V	507974	USD
V	508043	USD
V	508111	USD
V	508180	USD
V	508249	USD
V	508318	USD
V	508387	USD
V	508456	USD
V	508524	USD
V	508593	USD
V	508663	USD
V	508730	USD
V	508799	USD
V	508870	USD
V	508939	USD
V	509007	USD
V	509075	USD
V	509144	USD
V	509213	USD
V	509282	USD
V	509351	USD
V	509422	USD
V	509488	USD
V	509557	USD
V	509626	USD
V	509694	USD
V	509763	USD
V	509831	USD
V	509900	USD
V	509969	USD
V	510038	USD
V	510107	USD
V	510178	USD
V	510247	USD
V	510316	USD
V	510387	USD
V	510456	USD
V	510525	USD
V	510592	USD
V	510661	USD
V	510730	USD
V	510799	USD
V	510868	USD
V	510939	USD
V	511008	USD
V	511077	USD
V	511148	USD
V	511217	USD
V	511286	USD
V	511353	USD
V	511422	USD
V	511491	USD
V	511560	USD
V	511629	USD
V	511699	USD
V	511767	USD
V	511836	USD
V	511907	USD
V	511976	USD
V	512045	USD
V	512113	USD
V	512180	USD
V	512249	USD
V	512317	USD
V	512386	USD
V	512457	USD
V	512524	USD
V	512593	USD
V	512664	USD
V	512733	USD
V	512802	USD
V	512868	USD
V	512937	USD
V	513006	USD
V	513075	USD
V	513144	USD
V	513215	USD
V	513283	USD
V	513352	USD
V	513423	USD
V	513492	USD
V	513561	USD
V	513630	USD
V	513699	USD
V	513768	USD
V	513837	USD
V	513906	USD
V	513976	USD
V	514044	USD
V	514113	USD
V	514184	USD
V	514253	USD
V	514321	USD
V	514389	USD
V	514457	USD
V	514526	USD
V	514595	USD
V	514664	USD
V	514737	USD
V	514805	USD
V	514873	USD
V	514942	USD
V	515011	USD
V	515080	USD
V	515149	USD
V	515218	USD
V	515287	USD
V	515356	USD
V	515425	USD
V	515497	USD
V	515563	USD
V	515632	USD
V	515703	USD
V	515771	USD
V	515840	USD
V	515907	USD
V	515976	USD
V	516044	USD
V	516113	USD
V	516182	USD
V	516253	USD
V	516322	USD
V	516391	USD
V	516459	USD
V	516527	USD
V	516595	USD
V	516662	USD
V	516731	USD
V	516800	USD
V	516869	USD
V	516938	USD
V	517008	USD
V	517077	USD
V	517145	USD
V	517213	USD
V	517281	USD
V	517350	USD
V	517417	USD
V	517486	USD
V	517555	USD
V	517624	USD
V	517693	USD
V	517763	USD
V	517832	USD
V	517901	USD
V	517967	USD
V	518036	USD
V	518104	USD
V	518173	USD
V	518242	USD
V	518311	USD
V	518379	USD
V	518448	USD
V	518519	USD
V	518588	USD
V	518657	USD
V	518723	USD
V	518792	USD
V	518861	USD
V	518930	USD
V	518999	USD
V	519068	USD
V	519137	USD
V	519206	USD
V	519276	USD
V	519344	USD
V	519413	USD
V	519481	USD
V	519550	USD
V	519619	USD
V	519688	USD
V	519757	USD
V	519826	USD
V	519895	USD
V	519964	USD
V	520034	USD
V	520102	USD
V	520171	USD
V	520239	USD
V	520307	USD
V	520376	USD
V	520443	USD
V	520512	USD
V	520581	USD
V	520650	USD
V	520719	USD
V	520790	USD
V	520858	USD
V	520927	USD
V	520993	USD
V	521061	USD
V	521130	USD
V	521198	USD
V	521267	USD
V	521336	USD
V	521405	USD
V	521474	USD
V	521545	USD
V	521614	USD
V	521682	USD
V	521745	USD
V	521812	USD
V	521881	USD
V	521949	USD
V	522018	USD
V	522087	USD
V	522156	USD
V	522225	USD
V	522294	USD
V	522362	USD
V	522430	USD
V	522496	USD
V	522564	USD
V	522632	USD
V	522700	USD
V	522769	USD
V	522838	USD
V	522907	USD
V	522976	USD
V	523047	USD
V	523116	USD
V	523185	USD
V	523253	USD
V	523322	USD
V	523391	USD
V	523460	USD
V	523529	USD
V	523598	USD
V	523667	USD
V	523736	USD
V	523807	USD
V	523874	USD
V	523942	USD
V	524008	USD
V	524077	USD
V	524145	USD
V	524214	USD
V	524283	USD
V	524352	USD
V	524421	USD
V	524490	USD
V	524560	USD
V	524629	USD
V	524698	USD
V	524766	USD
V	524835	USD
V	524904	USD
V	524972	USD
V	525041	USD
V	525110	USD
V	525178	USD
V	525246	USD
V	525317	USD
V	525384	USD
V	525453	USD
V	525524	USD
V	525593	USD
V	525661	USD
V	525728	USD
V	525797	USD
V	525866	USD
V	525935	USD
V	526004	USD
V	526075	USD
V	526143	USD
V	526212	USD
V	526282	USD
V	526351	USD
V	526420	USD
V	526487	USD
V	526556	USD
V	526625	USD
V	526693	USD
V	526762	USD
V	526831	USD
V	526900	USD
V	526969	USD
V	527037	USD
V	527106	USD
V	527175	USD
V	527243	USD
V	527312	USD
V	527381	USD
V	527449	USD
V	527518	USD
V	527587	USD
V	527656	USD
V	527725	USD
V	527793	USD
V	527862	USD
V	527931	USD
V	527998	USD
V	528067	USD
V	528136	USD
V	528205	USD
V	528274	USD
V	528344	USD
V	528412	USD
V	528481	USD
V	528549	USD
V	528613	USD
V	528681	USD
V	528749	USD
V	528817	USD
V	528886	USD
V	528954	USD
V	529023	USD
V	529095	USD
V	529164	USD
V	529233	USD
V	529301	USD
V	529370	USD
V	529438	USD
V	529507	USD
V	529576	USD
V	529645	USD
V	529714	USD
V	529782	USD
V	529852	USD
V	529919	USD
V	529988	USD
V	530059	USD
V	530128	USD
V	530197	USD
V	530266	USD
V	530335	USD
V	530404	USD
V	530473	USD
V	530542	USD
V	530612	USD
V	530678	USD
V	530747	USD
V	530818	USD
V	530887	USD
V	530956	USD
V	531024	USD
V	531093	USD
V	531162	USD
V	531231	USD
V	531300	USD
V	531371	USD
V	531438	USD
V	531507	USD
V	531573	USD
V	531642	USD
V	531711	USD
V	531779	USD
V	531848	USD
V	531917	USD
V	531986	USD
V	532053	USD
V	532124	USD
V	532190	USD
V	532259	USD
V	532327	USD
V	532396	USD
V	532464	USD
V	532532	USD
V	532601	USD
V	532670	USD
V	532739	USD
V	532808	USD
V	532878	USD
V	532944	USD
V	533013	USD
V	533079	USD
V	533147	USD
V	533216	USD
V	533284	USD
V	533353	USD
V	533422	USD
V	533491	USD
V	533560	USD
V	533631	USD
V	533697	USD
V	533766	USD
V	533829	USD
V	533898	USD
V	533967	USD
V	534036	USD
V	534105	USD
V	534174	USD
V	534243	USD
V	534312	USD
V	534383	USD
V	534449	USD
V	534518	USD
V	534589	USD
V	534658	USD
V	534727	USD
V	534795	USD
V	534864	USD
V	534933	USD
V	535002	USD
V	535071	USD
V	535143	USD
V	535210	USD
V	535279	USD
V	535349	USD
V	535417	USD
V	535486	USD
V	535554	USD
V	535623	USD
V	535692	USD
V	535761	USD
V	535829	USD
V	535899	USD
V	535966	USD
V	536035	USD
V	536108	USD
V	536177	USD
V	536246	USD
V	536314	USD
V	536383	USD
V	536452	USD
V	536521	USD
V	536590	USD
V	536660	USD
V	536724	USD
V	536793	USD
V	536862	USD
V	536931	USD
V	536999	USD
V	537067	USD
V	537136	USD
V	537205	USD
V	537274	USD
V	537343	USD
V	537413	USD
V	537480	USD
V	537549	USD
V	537615	USD
V	537684	USD
V	537753	USD
V	537821	USD
V	537890	USD
V	537959	USD
V	538028	USD
V	538097	USD
V	538168	USD
V	538235	USD
V	538304	USD
V	538370	USD
V	538439	USD
V	538508	USD
V	538577	USD
V	538646	USD
V	538715	USD
V	538784	USD
V	538852	USD
V	538919	USD
V	538985	USD
V	539054	USD
V	539122	USD
V	539191	USD
V	539260	USD
V	539328	USD
V	539396	USD
V	539464	USD
V	539532	USD
V	539601	USD
V	539672	USD
V	539736	USD
V	539805	USD
V	539876	USD
V	539945	USD
V	540014	USD
V	540082	USD
V	540150	USD
V	540219	USD
V	540287	USD
V	540356	USD
V	540427	USD
V	540492	USD
V	540561	USD
V	540634	USD
V	540703	USD
V	540772	USD
V	540840	USD
V	540909	USD
V	540978	USD
V	541047	USD
V	541115	USD
V	541185	USD
V	541253	USD
V	541322	USD
V	541390	USD
V	541459	USD
V	541527	USD
V	541596	USD
V	541665	USD
V	541734	USD
V	541801	USD
V	541870	USD
V	541941	USD
V	542009	USD
V	542078	USD
V	542149	USD
V	542218	USD
V	542286	USD
V	542354	USD
V	542422	USD
V	542490	USD
V	542559	USD
V	542628	USD
V	542698	USD
V	542765	USD
V	542834	USD
V	542905	USD
V	542974	USD
V	543043	USD
V	543111	USD
V	543180	USD
V	543248	USD
V	543317	USD
V	543386	USD
V	543456	USD
V	543524	USD
V	543593	USD
V	543664	USD
V	543733	USD
V	543802	USD
V	543871	USD
V	543940	USD
V	544009	USD
V	544075	USD
V	544144	USD
V	544214	USD
V	544281	USD
V	544350	USD
V	544421	USD
V	544490	USD
V	544558	USD
V	544626	USD
V	544695	USD
V	544764	USD
V	544833	USD
V	544902	USD
V	544972	USD
V	545040	USD
V	545109	USD
V	545178	USD
V	545247	USD
V	545315	USD
V	545384	USD
V	545453	USD
V	545522	USD
V	545591	USD
V	545660	USD
V	545730	USD
V	545798	USD
V	545867	USD
V	545936	USD
V	546005	USD
V	546073	USD
V	546142	USD
V	546211	USD
V	546280	USD
V	546349	USD
V	546418	USD
V	546488	USD
V	546557	USD
V	546626	USD
V	546695	USD
V	546764	USD
V	546832	USD
V	546901	USD
V	546970	USD
V	547039	USD
V	547108	USD
V	547177	USD
V	547247	USD
V	547315	USD
V	547384	USD
V	547455	USD
V	547524	USD
V	547593	USD
V	547660	USD
V	547729	USD
V	547798	USD
V	547867	USD
V	547935	USD
V	548005	USD
V	548073	USD
V	548142	USD
V	548210	USD
V	548279	USD
V	548348	USD
V	548416	USD
V	548485	USD
V	548554	USD
V	548623	USD
V	548692	USD
V	548762	USD
V	548830	USD
V	548899	USD
V	548967	USD
V	549036	USD
V	549104	USD
V	549170	USD
V	549239	USD
V	549308	USD
V	549377	USD
V	549446	USD
V	549516	USD
V	549585	USD
V	549654	USD
V	549720	USD
V	549789	USD
V	549858	USD
V	549925	USD
V	549994	USD
V	550063	USD
V	550132	USD
V	550201	USD
V	550271	USD
V	550339	USD
V	550408	USD
V	550479	USD
V	550548	USD
V	550617	USD
V	550686	USD
V	550754	USD
V	550823	USD
V	550892	USD
V	550961	USD
V	551031	USD
V	551100	USD
V	551168	USD
V	551241	USD
V	551310	USD
V	551379	USD
V	551447	USD
V	551515	USD
V	551584	USD
V	551652	USD
V	551721	USD
V	551791	USD
V	551859	USD
V	551928	USD
V	551999	USD
V	552068	USD
V	552136	USD
V	552205	USD
V	552274	USD
V	552343	USD
V	552412	USD
V	552481	USD
V	552551	USD
V	552619	USD
V	552688	USD
V	552761	USD
V	552830	USD
V	552898	USD
V	552966	USD
V	553035	USD
V	553104	USD
V	553173	USD
V	553242	USD
V	553311	USD
V	553379	USD
V	553448	USD
V	553518	USD
V	553587	USD
V	553656	USD
V	553725	USD
V	553793	USD
V	553862	USD
V	553931	USD
V	554000	USD
V	554070	USD
V	554137	USD
V	554206	USD
V	554274	USD
V	554343	USD
V	554411	USD
V	554480	USD
V	554548	USD
V	554617	USD
V	554686	USD
V	554755	USD
V	554825	USD
V	554893	USD
V	554962	USD
V	555030	USD
V	555099	USD
V	555168	USD
V	555236	USD
V	555303	USD
V	555372	USD
V	555440	USD
V	555509	USD
V	555579	USD
V	555647	USD
V	555716	USD
V	555784	USD
V	555853	USD
V	555922	USD
V	555989	USD
V	556058	USD
V	556127	USD
V	556196	USD
V	556265	USD
V	556335	USD
V	556404	USD
V	556473	USD
V	556543	USD
V	556611	USD
V	556680	USD
V	556749	USD
V	556818	USD
V	556887	USD
V	556956	USD
V	557025	USD
V	557095	USD
V	557164	USD
V	557233	USD
V	557304	USD
V	557373	USD
V	557442	USD
V	557509	USD
V	557578	USD
V	557646	USD
V	557715	USD
V	557784	USD
V	557854	USD
V	557922	USD
V	557991	USD
V	558059	USD
V	558127	USD
V	558196	USD
V	558265	USD
V	558334	USD
V	558402	USD
V	558470	USD
V	558539	USD
V	558609	USD
V	558678	USD
V	558747	USD
V	558816	USD
V	558885	USD
V	558954	USD
V	559022	USD
V	559091	USD
V	559160	USD
V	559228	USD
V	559297	USD
V	559367	USD
V	559434	USD
V	559503	USD
V	559574	USD
V	559642	USD
V	559711	USD
V	559779	USD
V	559848	USD
V	559917	USD
V	559985	USD
V	560054	USD
V	560124	USD
V	560192	USD
V	560261	USD
V	560330	USD
V	560399	USD
V	560468	USD
V	560536	USD
V	560605	USD
V	560673	USD
V	560742	USD
V	560810	USD
V	560880	USD
V	560949	USD
V	561018	USD
V	561086	USD
V	561155	USD
V	561224	USD
V	561292	USD
V	561360	USD
V	561429	USD
V	561497	USD
V	561566	USD
V	561635	USD
V	561704	USD
V	561773	USD
V	561842	USD
V	561906	USD
V	561974	USD
V	562042	USD
V	562110	USD
V	562178	USD
V	562247	USD
V	562313	USD
V	562383	USD
V	562449	USD
V	562518	USD
V	562591	USD
V	562660	USD
V	562729	USD
V	562797	USD
V	562866	USD
V	562935	USD
V	563003	USD
V	563072	USD
V	563142	USD
V	563210	USD
V	563279	USD
V	563349	USD
V	563418	USD
V	563487	USD
V	563556	USD
V	563625	USD
V	563693	USD
V	563761	USD
V	563830	USD
V	563898	USD
V	563966	USD
V	564035	USD
V	564106	USD
V	564175	USD
V	564242	USD
V	564310	USD
V	564378	USD
V	564446	USD
V	564515	USD
V	564584	USD
V	564653	USD
V	564722	USD
V	564791	USD
V	564864	USD
V	564933	USD
V	565000	USD
V	565068	USD
V	565136	USD
V	565204	USD
V	565273	USD
V	565342	USD
V	565413	USD
V	565481	USD
V	565550	USD
V	565621	USD
V	565690	USD
V	565759	USD
V	565826	USD
V	565895	USD
V	565963	USD
V	566031	USD
V	566100	USD
V	566170	USD
V	566239	USD
V	566308	USD
V	566375	USD
V	566444	USD
V	566513	USD
V	566582	USD
V	566651	USD
V	566720	USD
V	566789	USD
V	566858	USD
V	566928	USD
V	566996	USD
V	567065	USD
V	567136	USD
V	567205	USD
V	567274	USD
V	567342	USD
V	567411	USD
V	567480	USD
V	567549	USD
V	567618	USD
V	567688	USD
V	567755	USD
V	567824	USD
V	567897	USD
V	567966	USD
V	568035	USD
V	568103	USD
V	568172	USD
V	568241	USD
V	568310	USD
V	568378	USD
V	568449	USD
V	568516	USD
V	568585	USD
V	568656	USD
V	568725	USD
V	568794	USD
V	568863	USD
V	568931	USD
V	568999	USD
V	569068	USD
V	569137	USD
V	569207	USD
V	569275	USD
V	569344	USD
V	569415	USD
V	569484	USD
V	569552	USD
V	569621	USD
V	569690	USD
V	569759	USD
V	569828	USD
V	569897	USD
V	569967	USD
V	570034	USD
V	570103	USD
V	570174	USD
V	570242	USD
V	570311	USD
V	570380	USD
V	570449	USD
V	570518	USD
V	570586	USD
V	570655	USD
V	570725	USD
V	570792	USD
V	570861	USD
V	570932	USD
V	571001	USD
V	571070	USD
V	571138	USD
V	571207	USD
V	571276	USD
V	571345	USD
V	571414	USD
V	571484	USD
V	571553	USD
V	571622	USD
V	571690	USD
V	571758	USD
V	571827	USD
V	571895	USD
V	571964	USD
V	572033	USD
V	572102	USD
V	572171	USD
V	572241	USD
V	572307	USD
V	572376	USD
V	572447	USD
V	572516	USD
V	572585	USD
V	572651	USD
V	572720	USD
V	572789	USD
V	572858	USD
V	572927	USD
V	572997	USD
V	573066	USD
V	573135	USD
V	573206	USD
V	573275	USD
V	573344	USD
V	573413	USD
V	573482	USD
V	573551	USD
V	573620	USD
V	573689	USD
V	573759	USD
V	573828	USD
V	573897	USD
V	573963	USD
V	574032	USD
V	574100	USD
V	574167	USD
V	574236	USD
V	574305	USD
V	574374	USD
V	574443	USD
V	574513	USD
V	574581	USD
V	574650	USD
V	574721	USD
V	574790	USD
V	574859	USD
V	574927	USD
V	574996	USD
V	575065	USD
V	575134	USD
V	575202	USD
V	575272	USD
V	575340	USD
V	575409	USD
V	575480	USD
V	575549	USD
V	575618	USD
V	575686	USD
V	575755	USD
V	575823	USD
V	575892	USD
V	575961	USD
V	576031	USD
V	576099	USD
V	576168	USD
V	576238	USD
V	576307	USD
V	576376	USD
V	576445	USD
V	576514	USD
V	576583	USD
V	576651	USD
V	576720	USD
V	576788	USD
V	576856	USD
V	576925	USD
V	576998	USD
V	577067	USD
V	577136	USD
V	577205	USD
V	577274	USD
V	577343	USD
V	577412	USD
V	577481	USD
V	577551	USD
V	577618	USD
V	577687	USD
V	577756	USD
V	577825	USD
V	577894	USD
V	577962	USD
V	578031	USD
V	578100	USD
V	578169	USD
V	578238	USD
V	578307	USD
V	578375	USD
V	578443	USD
V	578514	USD
V	578583	USD
V	578652	USD
V	578721	USD
V	578790	USD
V	578858	USD
V	578927	USD
V	578996	USD
V	579066	USD
V	579134	USD
V	579203	USD
V	579274	USD
V	579343	USD
V	579412	USD
V	579480	USD
V	579549	USD
V	579618	USD
V	579687	USD
V	579753	USD
V	579823	USD
V	579891	USD
V	579960	USD
V	580026	USD
V	580095	USD
V	580164	USD
V	580233	USD
V	580302	USD
V	580370	USD
V	580438	USD
V	580507	USD
V	580576	USD
V	580645	USD
V	580714	USD
V	580780	USD
V	580849	USD
V	580917	USD
V	580985	USD
V	581054	USD
V	581123	USD
V	581192	USD
V	581261	USD
V	581331	USD
V	581399	USD
V	581468	USD
V	581534	USD
V	581603	USD
V	581672	USD
V	581740	USD
V	581809	USD
V	581878	USD
V	581947	USD
V	582016	USD
V	582087	USD
V	582156	USD
V	582223	USD
V	582289	USD
V	582358	USD
V	582426	USD
V	582493	USD
V	582562	USD
V	582630	USD
V	582699	USD
V	582768	USD
V	582838	USD
V	582907	USD
V	582976	USD
V	583047	USD
V	583116	USD
V	583185	USD
V	583254	USD
V	583323	USD
V	583392	USD
V	583461	USD
V	583529	USD
V	583600	USD
V	583668	USD
V	583737	USD
V	583807	USD
V	583876	USD
V	583945	USD
V	584014	USD
V	584083	USD
V	584151	USD
V	584219	USD
V	584288	USD
V	584355	USD
V	584421	USD
V	584490	USD
V	584561	USD
V	584630	USD
V	584699	USD
V	584767	USD
V	584836	USD
V	584905	USD
V	584974	USD
V	585043	USD
V	585114	USD
V	585182	USD
V	585251	USD
V	585320	USD
V	585389	USD
V	585458	USD
V	585526	USD
V	585594	USD
V	585663	USD
V	585732	USD
V	585801	USD
V	585871	USD
V	585938	USD
V	586007	USD
V	586078	USD
V	586147	USD
V	586216	USD
V	586284	USD
V	586352	USD
V	586421	USD
V	586490	USD
V	586559	USD
V	586629	USD
V	586696	USD
V	586765	USD
V	586834	USD
V	586903	USD
V	586972	USD
V	587040	USD
V	587109	USD
V	587178	USD
V	587247	USD
V	587316	USD
V	587386	USD
V	587455	USD
V	587524	USD
V	587597	USD
V	587666	USD
V	587735	USD
V	587803	USD
V	587872	USD
V	587939	USD
V	588008	USD
V	588077	USD
V	588148	USD
V	588216	USD
V	588285	USD
V	588354	USD
V	588422	USD
V	588490	USD
V	588558	USD
V	588626	USD
V	588694	USD
V	588763	USD
V	588832	USD
V	588902	USD
V	588970	USD
V	589038	USD
V	589104	USD
V	589173	USD
V	589242	USD
V	589310	USD
V	589378	USD
V	589447	USD
V	589516	USD
V	589585	USD
V	589655	USD
V	589723	USD
V	589792	USD
V	589861	USD
V	589930	USD
V	589998	USD
V	590066	USD
V	590134	USD
V	590203	USD
V	590272	USD
V	590341	USD
V	590409	USD
V	590477	USD
V	590546	USD
V	590617	USD
V	590686	USD
V	590755	USD
V	590822	USD
V	590891	USD
V	590960	USD
V	591029	USD
V	591098	USD
V	591167	USD
V	591235	USD
V	591304	USD
V	591375	USD
V	591443	USD
V	591512	USD
V	591580	USD
V	591649	USD
V	591718	USD
V	591787	USD
V	591855	USD
V	591925	USD
V	591994	USD
V	592063	USD
V	592134	USD
V	592203	USD
V	592272	USD
V	592340	USD
V	592409	USD
V	592477	USD
V	592546	USD
V	592615	USD
V	592685	USD
V	592754	USD
V	592823	USD
V	592893	USD
V	592962	USD
V	593031	USD
V	593097	USD
V	593166	USD
V	593235	USD
V	593304	USD
V	593373	USD
V	593443	USD
V	593511	USD
V	593580	USD
V	593651	USD
V	593720	USD
V	593789	USD
V	593858	USD
V	593927	USD
V	593995	USD
V	594064	USD
V	594133	USD
V	594203	USD
V	594271	USD
V	594340	USD
V	594409	USD
V	594478	USD
V	594547	USD
V	594615	USD
V	594683	USD
V	594752	USD
V	594821	USD
V	594887	USD
V	594957	USD
V	595026	USD
V	595094	USD
V	595165	USD
V	595234	USD
V	595302	USD
V	595371	USD
V	595440	USD
V	595508	USD
V	595577	USD
V	595646	USD
V	595716	USD
V	595783	USD
V	595852	USD
V	595923	USD
V	595991	USD
V	596060	USD
V	596128	USD
V	596196	USD
V	596265	USD
V	596334	USD
V	596403	USD
V	596473	USD
V	596542	USD
V	596611	USD
V	596682	USD
V	596751	USD
V	596819	USD
V	596887	USD
V	596955	USD
V	597024	USD
V	597093	USD
V	597162	USD
V	597232	USD
V	597300	USD
V	597369	USD
V	597442	USD
V	597511	USD
V	597580	USD
V	597649	USD
V	597718	USD
V	597786	USD
V	597855	USD
V	597924	USD
V	597994	USD
V	598062	USD
V	598131	USD
V	598197	USD
V	598266	USD
V	598335	USD
V	598403	USD
V	598469	USD
V	598538	USD
V	598607	USD
V	598676	USD
V	598746	USD
V	598815	USD
V	598883	USD
V	598956	USD
V	599025	USD
V	599094	USD
V	599161	USD
V	599230	USD
V	599299	USD
V	599368	USD
V	599437	USD
V	599507	USD
V	599575	USD
V	599644	USD
V	599717	USD
V	599786	USD
V	599855	USD
V	599923	USD
V	599990	USD
