\P\	Pos	PersonID\
V	234368	12181
V	234466	12794
V	234564	12558
V	234662	12293
V	234759	19596
V	234856	4102
V	234952	15216
V	235049	8772
V	235145	14476
V	235242	6420
V	235338	20646
V	235435	20308
V	235532	13212
V	235629	8287
V	235725	3092
V	235821	8024
V	235917	14200
V	236014	2776
V	236110	17670
V	236207	20326
V	236304	10725
V	236401	13150
V	236498	6885
V	236594	18253
V	236691	15885
V	236788	5723
V	236884	4907
V	236980	11183
V	237077	12066
V	237174	12375
V	237271	2512
V	237367	5613
V	237463	4212
V	237559	18926
V	237656	9242
V	237752	15363
V	237849	14760
V	237946	19522
V	238043	12670
V	238140	7704
V	238236	16142
V	238333	13664
V	238430	6389
V	238526	9175
V	238622	9881
V	238718	2469
V	238814	6940
V	238910	7158
V	239006	4163
V	239102	5539
V	239198	11684
V	239295	13215
V	239392	5412
V	239488	14843
V	239585	2742
V	239681	20185
V	239778	12358
V	239875	17047
V	239972	17320
V	240069	2629
V	240166	12989
V	240263	6896
V	240359	5601
V	240455	4433
V	240551	15720
V	240649	9015
V	240745	15824
V	240842	15713
V	240939	18503
V	241036	6590
V	241132	16291
V	241229	7495
V	241325	7439
V	241421	6764
V	241517	18279
V	241614	5283
V	241710	20235
V	241807	3806
V	241903	2788
V	241999	17258
V	242096	16111
V	242193	19783
V	242290	16275
V	242387	5279
V	242483	9719
V	242579	6554
V	242675	16866
V	242772	19913
V	242869	19424
V	242966	8705
V	243062	16497
V	243159	5131
V	243255	13677
V	243353	11445
V	243450	5104
V	243546	7500
V	243643	17597
V	243741	3617
V	243837	3048
V	243933	3040
V	244029	10746
V	244126	8151
V	244222	8594
V	244318	13505
V	244416	17550
V	244514	16221
V	244611	17076
V	244708	18842
V	244805	15225
V	244902	3093
V	244999	7757
V	245096	19181
V	245194	4957
V	245291	9508
V	245388	3179
V	245484	3126
V	245581	15310
V	245679	12955
V	245777	14090
V	245874	5572
V	245970	8133
V	246067	18866
V	246165	18502
V	246262	2395
V	246358	19973
V	246455	11998
V	246552	6795
V	246648	17443
V	246746	19355
V	246843	1722
V	246940	11624
V	247038	19239
V	247135	4173
V	247231	18114
V	247328	8914
V	247424	16336
V	247521	5464
V	247617	9327
V	247713	5042
V	247809	3076
V	247905	11669
V	248002	17674
V	248099	7238
V	248195	9348
V	248291	7853
V	248387	16828
V	248484	4320
V	248580	10532
V	248677	14417
V	248774	7206
V	248870	11289
V	248967	11494
V	249064	19429
V	249161	11529
V	249258	9734
V	249354	7435
V	249450	14889
V	249547	16792
V	249644	20335
V	249741	1723
V	249837	5736
V	249933	2760
V	250029	19210
V	250126	20423
V	250223	18632
V	250320	16513
V	250417	17144
V	250514	15382
V	250611	19187
V	250708	17993
V	250805	11391
V	250902	20642
V	250999	2724
V	251095	7422
V	251191	8805
V	251287	16521
V	251384	7543
V	251480	3785
V	251576	20486
V	251673	3883
V	251769	4328
V	251865	8718
V	251961	8781
V	252057	9502
V	252153	10582
V	252250	7421
V	252346	11315
V	252443	7264
V	252539	18474
V	252636	17457
V	252733	5402
V	252829	16590
V	252926	15003
V	253023	11677
V	253120	3747
V	253216	5069
V	253312	15393
V	253409	3229
V	253505	11187
V	253602	15892
V	253699	5683
V	253795	3474
V	253891	4336
V	253987	15233
V	254084	5267
V	254180	20674
V	254277	10289
V	254374	13608
V	254471	20521
V	254568	8957
V	254664	11687
V	254761	13887
V	254858	11025
V	254955	10613
V	255052	9703
V	255148	9938
V	255244	12447
V	255341	8808
V	255437	9323
V	255533	4616
V	255629	13434
V	255726	15034
V	255823	17912
V	255920	3868
V	256016	7790
V	256112	4553
V	256208	7658
V	256304	16970
V	256401	9928
V	256497	14868
V	256594	15708
V	256691	4612
V	256787	17150
V	256884	11479
V	256981	8361
V	257077	8640
V	257173	2691
V	257269	11078
V	257366	7191
V	257462	9966
V	257558	16952
V	257655	9545
V	257751	11365
V	257848	14270
V	257945	11626
V	258042	4520
V	258138	18513
V	258235	18395
V	258332	6495
V	258428	13397
V	258525	11605
V	258622	9302
V	258718	12904
V	258815	4423
V	258911	3408
V	259007	16584
V	259104	12877
V	259201	17661
V	259298	13269
V	259395	15082
V	259492	18139
V	259589	13842
V	259686	18902
V	259783	8648
V	259879	6618
V	259975	4531
V	260071	2481
V	260167	14394
V	260264	17384
V	260361	17951
V	260458	17639
V	260555	9794
V	260651	13218
V	260748	13433
V	260845	9324
V	260941	20014
V	261038	1724
V	261134	15133
V	261231	12821
V	261328	7491
V	261424	15689
V	261521	6588
V	261617	12291
V	261714	13516
V	261811	4475
V	261907	20533
V	262004	10641
V	262101	6082
V	262197	16204
V	262294	4432
V	262390	16505
V	262487	14333
V	262584	7612
V	262680	4266
V	262776	12546
V	262873	4752
V	262969	11135
V	263066	17632
V	263163	16655
V	263260	15360
V	263357	16341
V	263454	14355
V	263551	17717
V	263648	13694
V	263745	12786
V	263842	5906
V	263938	17931
V	264035	17834
V	264132	15323
V	264229	17955
V	264326	14908
V	264423	14485
V	264520	20668
V	264617	20078
V	264714	6403
V	264810	20488
V	264907	5476
V	265003	17922
V	265100	5002
V	265196	12078
V	265293	4522
V	265389	10382
V	265486	13243
V	265583	11776
V	265680	9027
V	265776	16774
V	265873	11884
V	265970	17453
V	266067	19487
V	266164	10619
V	266261	19656
V	266358	17283
V	266455	19060
V	266552	12564
V	266649	8417
V	266745	13217
V	266842	16252
V	266939	14202
V	267036	14425
V	267133	6877
V	267229	5442
V	267325	18596
V	267422	4197
V	267518	4059
V	267614	19147
V	267711	12690
V	267808	9101
V	267904	9771
V	268000	18420
V	268097	8371
V	268193	13229
V	268290	5165
V	268386	6431
V	268482	13465
V	268579	13576
V	268676	10330
V	268773	4044
V	268869	15235
V	268966	8103
V	269062	9365
V	269158	2603
V	269254	18884
V	269351	9684
V	269447	9897
V	269543	18238
V	269640	6188
V	269736	7931
V	269832	13050
V	269929	4798
V	270025	3948
V	270121	5847
V	270217	6599
V	270313	6782
V	270409	3127
V	270505	2838
V	270601	12945
V	270698	7904
V	270794	6130
V	270890	8510
V	270986	12142
V	271083	3854
V	271179	12513
V	271276	3421
V	271372	19390
V	271469	12250
V	271566	14247
V	271663	4459
V	271759	13406
V	271856	19162
V	271953	4312
V	272049	9227
V	272145	17070
V	272242	7622
V	272338	7755
V	272434	15201
V	272531	7185
V	272627	2455
V	272723	14686
V	272820	4385
V	272916	12288
V	273013	19997
V	273110	8892
V	273206	8286
V	273302	3314
V	273398	18604
V	273495	13811
V	273592	12361
V	273689	17918
V	273786	3352
V	273882	16677
V	273979	5527
V	274075	10335
V	274172	20292
V	274269	15281
V	274366	16282
V	274463	14824
V	274560	13382
V	274657	17312
V	274754	4463
V	274850	17229
V	274947	19319
V	275044	3786
V	275140	5773
V	275236	16790
V	275333	13019
V	275430	5565
V	275526	15440
V	275623	8686
V	275719	20760
V	275816	14165
V	275913	8988
V	276009	17278
V	276106	4166
V	276202	3542
V	276298	19110
V	276395	15272
V	276492	18543
V	276589	14949
V	276686	13492
V	276783	6754
V	276879	4128
V	276975	18418
V	277072	14266
V	277169	17200
V	277266	18602
V	277363	16433
V	277460	6425
V	277556	11886
V	277653	17203
V	277750	15617
V	277847	16403
V	277944	5491
V	278040	8053
V	278136	10798
V	278233	20263
V	278330	15816
V	278427	12089
V	278524	18985
V	278621	18749
V	278718	8717
V	278814	9815
V	278910	7706
V	279006	13003
V	279103	2622
V	279199	6841
V	279295	8871
V	279391	6503
V	279487	6398
V	279583	16069
V	279680	10516
V	279777	16858
V	279874	12323
V	279971	10005
V	280068	13346
V	280165	7349
V	280261	12864
V	280358	10427
V	280455	10871
V	280552	9789
V	280648	17330
V	280745	3019
V	280841	18401
V	280938	10012
V	281035	18270
V	281132	1725
V	281228	6986
V	281324	20321
V	281421	7099
V	281517	10320
V	281614	13774
V	281711	17286
V	281808	17712
V	281905	6176
V	282001	15845
V	282098	18232
V	282195	18835
V	282292	13610
V	282389	2704
V	282485	5777
V	282581	11526
V	282678	5680
V	282774	16776
V	282871	10053
V	282968	7045
V	283064	11239
V	283161	6549
V	283257	10519
V	283354	19458
V	283452	4791
V	283549	4484
V	283646	6058
V	283743	14866
V	283840	17972
V	283937	12446
V	284034	14374
V	284131	15864
V	284228	6367
V	284324	20666
V	284421	9471
V	284518	4627
V	284614	9531
V	284710	16884
V	284807	6023
V	284903	18828
V	285000	9782
V	285096	11362
V	285193	16237
V	285290	17996
V	285387	9844
V	285483	11934
V	285580	18805
V	285677	15066
V	285774	12458
V	285871	17792
V	285968	18326
V	286065	19716
V	286162	10299
V	286259	17989
V	286356	13067
V	286453	12976
V	286550	19457
V	286647	16566
V	286744	12303
V	286841	18454
V	286938	16588
V	287035	7608
V	287131	16175
V	287228	4426
V	287324	15242
V	287421	11558
V	287518	6827
V	287614	11401
V	287711	4310
V	287807	10980
V	287904	11599
V	288001	7397
V	288097	17072
V	288194	9480
V	288290	14345
V	288387	17707
V	288484	8169
V	288580	12807
V	288677	20575
V	288774	9465
V	288870	10483
V	288967	8065
V	289063	13543
V	289160	20759
V	289257	2729
V	289353	19164
V	289450	16940
V	289547	4787
V	289643	15193
V	289740	13515
V	289837	10062
V	289934	14873
V	290031	11387
V	290128	7693
V	290224	12674
V	290321	16901
V	290418	20206
V	290515	4648
V	290611	16023
V	290708	7530
V	290804	14921
V	290901	5385
V	290997	3275
V	291093	19072
V	291190	6849
V	291286	20010
V	291383	8929
V	291479	20180
V	291576	9810
V	291672	3709
V	291768	9971
V	291864	11466
V	291961	9328
V	292057	4815
V	292153	18288
V	292250	8113
V	292346	9129
V	292442	13469
V	292539	2595
V	292635	11381
V	292732	16932
V	292829	10381
V	292926	14231
V	293023	8535
V	293119	18915
V	293216	6861
V	293312	16180
V	293409	4834
V	293505	7364
V	293601	13611
V	293698	9329
V	293794	13864
V	293891	9174
V	293987	6339
V	294083	20009
V	294180	10916
V	294277	11268
V	294374	5135
V	294470	18216
V	294567	9371
V	294663	5739
V	294759	8081
V	294855	13587
V	294952	2897
V	295048	15726
V	295145	8804
V	295241	3890
V	295337	5421
V	295433	16918
V	295530	17022
V	295627	2772
V	295723	8986
V	295819	10144
V	295916	7401
V	296012	15402
V	296109	10549
V	296206	16836
V	296303	9180
V	296399	6000
V	296495	7274
V	296591	11300
V	296688	12330
V	296785	9380
V	296881	15355
V	296978	15540
V	297075	13388
V	297172	18852
V	297269	5876
V	297365	6686
V	297461	16512
V	297558	6445
V	297654	4267
V	297750	11050
V	297847	8760
V	297943	16027
V	298040	11096
V	298137	16710
V	298235	6510
V	298331	19058
V	298428	19628
V	298526	2981
V	298623	19347
V	298720	15306
V	298817	6364
V	298914	12810
V	299012	3900
V	299108	4075
V	299204	15403
V	299301	4585
V	299397	14818
V	299494	14807
V	299591	19040
V	299688	9617
V	299784	20198
V	299881	7749
V	299977	14395
V	300074	11400
V	300171	17392
V	300268	12130
V	300365	5619
V	300461	14575
V	300558	3350
V	300654	13661
V	300751	14015
V	300848	13448
V	300945	5648
V	301041	10541
V	301138	16426
V	301235	12212
V	301332	6501
V	301428	20328
V	301525	9876
V	301621	10756
V	301718	12673
V	301815	15159
V	301912	11402
V	302009	18047
V	302106	17683
V	302203	10183
V	302300	20030
V	302397	8634
V	302493	7692
V	302589	11796
V	302686	13746
V	302783	9269
V	302879	3009
V	302975	6730
V	303071	20640
V	303168	10433
V	303265	5276
V	303361	3402
V	303457	13716
V	303554	11426
V	303651	18595
V	303748	10276
V	303845	7429
V	303941	4932
V	304037	9716
V	304133	14005
V	304230	16119
V	304327	8061
V	304423	15150
V	304520	12981
V	304617	5302
V	304713	13412
V	304810	16629
V	304907	11939
V	305004	4881
V	305100	17548
V	305197	2951
V	305293	7102
V	305389	9046
V	305485	11609
V	305582	17000
V	305679	3443
V	305775	6232
V	305871	4631
V	305967	17473
V	306064	9880
V	306160	12248
V	306257	2406
V	306353	11111
V	306450	4259
V	306546	2703
V	306642	6211
V	306738	17501
V	306836	19689
V	306933	14559
V	307031	15342
V	307128	8850
V	307224	20088
V	307321	19314
V	307418	16133
V	307515	12605
V	307612	8861
V	307708	6715
V	307805	6080
V	307901	2468
V	307998	13364
V	308095	7070
V	308192	19648
V	308289	4772
V	308386	13578
V	308483	6456
V	308579	1726
V	308675	12797
V	308772	19822
V	308869	4861
V	308965	2876
V	309062	5265
V	309159	9362
V	309255	13932
V	309352	9883
V	309448	17662
V	309545	17753
V	309642	7096
V	309738	6202
V	309834	19610
V	309931	17355
V	310028	8468
V	310124	7176
V	310220	15566
V	310317	17352
V	310415	6804
V	310511	17009
V	310608	13747
V	310706	6086
V	310803	12765
V	310901	8664
V	310997	15090
V	311094	7399
V	311190	13260
V	311288	15324
V	311385	8946
V	311481	8518
V	311577	20166
V	311674	13860
V	311772	9391
V	311868	17140
V	311965	9006
V	312062	8583
V	312158	4566
V	312254	10994
V	312351	18711
V	312449	12835
V	312546	3511
V	312643	14992
V	312741	7424
V	312837	12031
V	312934	17591
V	313032	17407
V	313129	14127
V	313226	5074
V	313322	19030
V	313420	3910
V	313517	20158
V	313615	14186
V	313712	2668
V	313808	1727
V	313904	14393
V	314001	2681
V	314097	4641
V	314193	18161
V	314290	15861
V	314387	17079
V	314484	13197
V	314581	15376
V	314678	19769
V	314775	11896
V	314873	6741
V	314969	5167
V	315065	17299
V	315162	19867
V	315259	14920
V	315357	4922
V	315454	13606
V	315552	14767
V	315650	8995
V	315747	18426
V	315845	19707
V	315942	6088
V	316038	17612
V	316135	13076
V	316233	6134
V	316330	9423
V	316426	9800
V	316522	12081
V	316619	15834
V	316716	15725
V	316813	14859
V	316910	20494
V	317007	17511
V	317105	10129
V	317203	14033
V	317300	7614
V	317397	16163
V	317495	12614
V	317593	17980
V	317690	9220
V	317786	7925
V	317882	3495
V	317978	6400
V	318075	12747
V	318172	10869
V	318269	3185
V	318366	20249
V	318463	19970
V	318560	6381
V	318656	14561
V	318753	11829
V	318850	10280
V	318947	9978
V	319043	7535
V	319139	16749
V	319236	18333
V	319333	17149
V	319430	19969
V	319527	16165
V	319624	15891
V	319721	18775
V	319818	3224
V	319914	3491
V	320010	15359
V	320107	11015
V	320204	6183
V	320300	12680
V	320397	12780
V	320494	4127
V	320590	2945
V	320686	19396
V	320783	18645
V	320880	13459
V	320977	15492
V	321074	14089
V	321171	8908
V	321267	20115
V	321364	9594
V	321460	5486
V	321556	17227
V	321653	6949
V	321749	10441
V	321846	9922
V	321942	5552
V	322038	16895
V	322135	11880
V	322232	17193
V	322329	20386
V	322426	18266
V	322523	8605
V	322619	9431
V	322715	13669
V	322812	12645
V	322909	17863
V	323006	16063
V	323104	4129
V	323200	4364
V	323296	18415
V	323394	10699
V	323492	15185
V	323589	5051
V	323685	4057
V	323781	14337
V	323878	17582
V	323975	18351
V	324072	17933
V	324169	17678
V	324266	9202
V	324362	4029
V	324459	20184
V	324557	15970
V	324654	4461
V	324751	17643
V	324849	7881
V	324946	17504
V	325043	3884
V	325139	14622
V	325236	2505
V	325332	13614
V	325429	20422
V	325526	16787
V	325624	11231
V	325722	15221
V	325820	5879
V	325917	8853
V	326014	18242
V	326112	8254
V	326209	8233
V	326306	18049
V	326403	9332
V	326499	18378
V	326596	9507
V	326692	19781
V	326789	14831
V	326886	10156
V	326983	5768
V	327079	8020
V	327175	11799
V	327272	4204
V	327368	20587
V	327465	18118
V	327562	20491
V	327659	18583
V	327756	11500
V	327853	16482
V	327950	15480
V	328047	18218
V	328144	3010
V	328240	15279
V	328337	6945
V	328433	6031
V	328529	13817
V	328626	16457
V	328723	17617
V	328820	14881
V	328917	16173
V	329014	5218
V	329110	4863
V	329206	5937
V	329302	17600
V	329399	15302
V	329496	3538
V	329592	5417
V	329688	13616
V	329785	8350
V	329881	12051
V	329978	9394
V	330074	10717
V	330171	17919
V	330268	15215
V	330365	14253
V	330462	16943
V	330559	5383
V	330655	8288
V	330751	3379
V	330847	6695
V	330943	11225
V	331040	5128
V	331136	18894
V	331233	18336
V	331330	14334
V	331427	17393
V	331524	7000
V	331620	19460
V	331717	8900
V	331813	9775
V	331909	9888
V	332005	8221
V	332101	15969
V	332198	10413
V	332295	6890
V	332391	8764
V	332487	16769
V	332584	14649
V	332681	6453
V	332777	13295
V	332874	3082
V	332970	9786
V	333066	9435
V	333163	11065
V	333260	13803
V	333357	11807
V	333454	9339
V	333550	10765
V	333647	19235
V	333744	8992
V	333841	17829
V	333938	6534
V	334034	19673
V	334131	4124
V	334228	15948
V	334326	13232
V	334423	15938
V	334520	19568
V	334617	7466
V	334713	12071
V	334810	17123
V	334908	13176
V	335006	12624
V	335104	12443
V	335201	5719
V	335297	10509
V	335395	19956
V	335492	4417
V	335588	5990
V	335685	4852
V	335782	5403
V	335878	7141
V	335975	16963
V	336072	4931
V	336168	7885
V	336264	7431
V	336361	15162
V	336458	6483
V	336554	12333
V	336651	16205
V	336748	17383
V	336845	12209
V	336943	17039
V	337041	3931
V	337137	7876
V	337233	4584
V	337329	2423
V	337426	7396
V	337523	17641
V	337620	13975
V	337717	2511
V	337813	11898
V	337911	12368
V	338009	7059
V	338106	11444
V	338203	12233
V	338300	2697
V	338396	14750
V	338494	15869
V	338592	10324
V	338689	17732
V	338786	20062
V	338883	18950
V	338980	16766
V	339077	17838
V	339174	5585
V	339270	14983
V	339367	8506
V	339464	6662
V	339560	8815
V	339656	17329
V	339753	17581
V	339850	3174
V	339946	8241
V	340042	11561
V	340139	15118
V	340237	15926
V	340334	4211
V	340430	12639
V	340528	2609
V	340624	12347
V	340721	20172
V	340818	20394
V	340916	2434
V	341013	4134
V	341110	8774
V	341206	4006
V	341302	18316
V	341399	4307
V	341495	4722
V	341591	5618
V	341687	15551
V	341784	12635
V	341881	4745
V	341977	11818
V	342074	8479
V	342170	20567
V	342267	19332
V	342364	3149
V	342460	18906
V	342557	5801
V	342653	13735
V	342750	8100
V	342846	7318
V	342942	5116
V	343038	9016
V	343134	3623
V	343230	17713
V	343327	12640
V	343424	20187
V	343521	16860
V	343618	20214
V	343715	12362
V	343812	15099
V	343909	5268
V	344005	14496
V	344102	19098
V	344199	11429
V	344296	19841
V	344393	8105
V	344489	6943
V	344585	9042
V	344681	14845
V	344778	11347
V	344875	16709
V	344972	4694
V	345068	17217
V	345165	9926
V	345261	5501
V	345357	13177
V	345454	4509
V	345550	12859
V	345647	2461
V	345743	9996
V	345839	12961
V	345936	4578
V	346032	17619
V	346129	16193
V	346226	12802
V	346323	13523
V	346420	17044
V	346517	11278
V	346614	6751
V	346710	9296
V	346806	16450
V	346903	20222
V	347000	7359
V	347096	7523
V	347192	7973
V	347288	6794
V	347384	9089
V	347480	3923
V	347576	10533
V	347673	14306
V	347770	17418
V	347867	6965
V	347963	11897
V	348060	2994
V	348156	18912
V	348253	5347
V	348349	14867
V	348446	12311
V	348543	13670
V	348640	4498
V	348736	5856
V	348832	15318
V	348929	6170
V	349025	12524
V	349122	16929
V	349219	15251
V	349316	20774
V	349413	16906
V	349510	9520
V	349606	17812
V	349703	19403
V	349800	12516
V	349897	14573
V	349994	19569
V	350091	7215
V	350187	13965
V	350284	7567
V	350380	18879
V	350477	3621
V	350573	5387
V	350669	19152
V	350766	17772
V	350863	20619
V	350960	10629
V	351057	6964
V	351153	7753
V	351249	13895
V	351346	6701
V	351442	5110
V	351538	12186
V	351635	10638
V	351732	15350
V	351829	9712
V	351925	12422
V	352022	3604
V	352118	12154
V	352215	18972
V	352312	11423
V	352409	3764
V	352505	10235
V	352602	5666
V	352698	3435
V	352794	11130
V	352891	11654
V	352988	4789
V	353084	5484
V	353180	17277
V	353277	16182
V	353374	17063
V	353471	7968
V	353567	10704
V	353664	8187
V	353760	20294
V	353857	17701
V	353954	14269
V	354051	7352
V	354147	15738
V	354244	14731
V	354341	12745
V	354438	11584
V	354535	5075
V	354631	4088
V	354727	20288
V	354824	3102
V	354920	5210
V	355016	2581
V	355112	7023
V	355208	15488
V	355305	8433
V	355401	10085
V	355498	6329
V	355594	17948
V	355691	5908
V	355787	17235
V	355884	16530
V	355981	9159
V	356077	14529
V	356174	7982
V	356270	6101
V	356366	11741
V	356463	9862
V	356559	17395
V	356656	18851
V	356753	17409
V	356850	13282
V	356947	6697
V	357043	15659
V	357140	18534
V	357237	4147
V	357333	1728
V	357429	11020
V	357526	4456
V	357622	18569
V	357719	6313
V	357815	8466
V	357911	12167
V	358008	6106
V	358104	12280
V	358201	6165
V	358297	20317
V	358394	15911
V	358491	19666
V	358588	9009
V	358684	14467
V	358781	11288
V	358878	10896
V	358975	14070
V	359072	17917
V	359169	6049
V	359265	3011
V	359361	3444
V	359457	12502
V	359554	5975
V	359650	3067
V	359746	8739
V	359842	10277
V	359939	9838
V	360035	17155
V	360132	14041
V	360229	6215
V	360325	13801
V	360422	3813
V	360518	15044
V	360615	15944
V	360712	15210
V	360809	18317
V	360906	13023
V	361003	7735
V	361099	12537
V	361196	19452
V	361293	14854
V	361390	17077
V	361487	13702
V	361584	3932
V	361680	17425
V	361777	12346
V	361874	1729
V	361970	17589
V	362067	6020
V	362163	16833
V	362260	18460
V	362357	18017
V	362454	14225
V	362551	15590
V	362648	5217
V	362744	15854
V	362841	5861
V	362937	11591
V	363034	17214
V	363131	6597
V	363227	14350
V	363324	6570
V	363420	19020
V	363517	19735
V	363614	19982
V	363711	17058
V	363808	17107
V	363905	6187
V	364001	17843
V	364098	9075
V	364194	2885
V	364290	10616
V	364387	20588
V	364484	11108
V	364581	17758
V	364678	9083
V	364774	15305
V	364871	3059
V	364967	7801
V	365063	16644
V	365160	15893
V	365257	10667
V	365354	12800
V	365451	11999
V	365548	8257
V	365644	2420
V	365740	13783
V	365837	2860
V	365933	5361
V	366029	7338
