\P\	BillOfMaterialsID	ProductAssemblyID	ComponentID	StartDate	EndDate	UnitMeasureCode	BOMLevel	PerAssemblyQty	ModifiedDate\
V	1603	728	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
V	1424	728	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
V	1866	728	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3438	728	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2526	728	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3175	728	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	594	728	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
V	595	728	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	972	728	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	201	728	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1425	728	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1426	729	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1867	729	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3439	729	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2676	729	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2527	729	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
V	3176	729	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	596	729	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
V	597	729	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	973	729	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	202	729	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1427	729	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1428	730	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1868	730	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3440	730	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2528	730	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3177	730	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	767	730	493	2010-03-18 00:00:00	2010-05-17 00:00:00	OZ 	1	9.00	2010-05-17 00:00:00
V	598	730	493	2010-05-18 00:00:00		OZ 	2	8.00	2010-05-04 00:00:00
V	599	730	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	974	730	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	203	730	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1429	730	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1430	731	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1869	731	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3441	731	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2682	731	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2529	731	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
V	3178	731	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	601	731	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
V	602	731	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	975	731	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	204	731	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	600	731	803	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
V	1431	732	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1870	732	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3442	732	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2530	732	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3179	732	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	768	732	493	2010-03-18 00:00:00	2010-05-17 00:00:00	OZ 	1	9.00	2010-05-17 00:00:00
V	604	732	493	2010-05-18 00:00:00		OZ 	2	8.00	2010-05-04 00:00:00
V	605	732	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	976	732	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	205	732	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	603	732	803	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
V	1432	733	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1871	733	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3443	733	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2531	733	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3180	733	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	607	733	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
V	608	733	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	1160	733	533	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	977	733	533	2010-07-26 00:00:00		EA 	2	1.00	2010-07-12 00:00:00
V	206	733	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	606	733	803	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
V	1611	734	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
V	1433	734	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
V	1872	734	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3444	734	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2532	734	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3181	734	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	610	734	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
V	611	734	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	978	734	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	207	734	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	609	734	803	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
V	1434	735	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1873	735	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3445	735	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2683	735	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2533	735	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
V	3182	735	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	613	735	493	2010-03-18 00:00:00		OZ 	2	8.00	2010-03-04 00:00:00
V	614	735	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	979	735	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	208	735	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	612	735	803	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
V	1400	736	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1857	736	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3429	736	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2517	736	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3166	736	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1402	736	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
V	582	736	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	963	736	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	192	736	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1401	736	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1600	737	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
V	1403	737	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
V	1858	737	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3430	737	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2518	737	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3167	737	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1405	737	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
V	583	737	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	964	737	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	193	737	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1404	737	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1406	738	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1859	738	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3431	738	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2674	738	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2519	738	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
V	3168	738	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1408	738	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
V	584	738	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	965	738	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	194	738	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1407	738	802	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1396	739	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1853	739	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3425	739	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2513	739	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3162	739	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	181	739	494	2010-03-04 00:00:00		OZ 	2	8.00	2010-02-18 00:00:00
V	578	739	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	1145	739	533	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	959	739	533	2010-07-26 00:00:00		EA 	2	1.00	2010-07-12 00:00:00
V	182	739	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	180	739	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1397	740	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1854	740	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3426	740	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2514	740	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3163	740	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	184	740	494	2010-03-04 00:00:00		OZ 	2	8.00	2010-02-18 00:00:00
V	579	740	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	960	740	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	185	740	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	183	740	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1596	741	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
V	1398	741	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
V	1855	741	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3427	741	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2515	741	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3164	741	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	187	741	494	2010-03-04 00:00:00		OZ 	2	8.00	2010-02-18 00:00:00
V	580	741	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	961	741	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	188	741	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	186	741	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1399	742	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1856	742	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3428	742	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2670	742	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2516	742	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
V	3165	742	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	190	742	494	2010-03-04 00:00:00		OZ 	2	8.00	2010-02-18 00:00:00
V	581	742	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	962	742	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	191	742	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	189	742	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1388	743	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1849	743	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3421	743	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2509	743	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3158	743	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1389	743	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
V	574	743	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	955	743	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	173	743	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	172	743	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1592	744	324	2010-06-09 00:00:00	2010-08-08 00:00:00	EA 	1	3.00	2010-08-08 00:00:00
V	1390	744	324	2010-08-09 00:00:00		EA 	2	2.00	2010-07-26 00:00:00
V	1850	744	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3422	744	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2510	744	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3159	744	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1391	744	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
V	575	744	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	956	744	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	175	744	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	174	744	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1392	745	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1851	745	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3423	745	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2667	745	327	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	2.00	2010-10-04 00:00:00
V	2511	745	327	2010-10-05 00:00:00		EA 	2	1.00	2010-09-21 00:00:00
V	3160	745	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1393	745	492	2010-06-09 00:00:00		OZ 	2	8.00	2010-05-26 00:00:00
V	576	745	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	957	745	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	177	745	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	176	745	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	1394	746	324	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	1852	746	325	2010-06-19 00:00:00		EA 	2	2.00	2010-06-05 00:00:00
V	3424	746	326	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2512	746	327	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	3161	746	399	2010-12-15 00:00:00		EA 	2	1.00	2010-12-01 00:00:00
V	1593	746	492	2010-06-09 00:00:00	2010-08-08 00:00:00	OZ 	1	9.00	2010-08-08 00:00:00
V	1395	746	492	2010-08-09 00:00:00		OZ 	2	8.00	2010-07-26 00:00:00
V	577	746	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	958	746	533	2010-05-26 00:00:00		EA 	2	1.00	2010-05-12 00:00:00
V	179	746	534	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	178	746	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	2305	747	324	2010-08-05 00:00:00		EA 	2	2.00	2010-07-22 00:00:00
V	2720	747	325	2010-09-15 00:00:00		EA 	2	2.00	2010-09-01 00:00:00
V	2307	747	326	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	1202	747	327	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	3236	747	399	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	3011	747	492	2010-12-15 00:00:00		OZ 	2	8.00	2010-12-01 00:00:00
V	2653	747	532	2010-08-05 00:00:00	2010-10-04 00:00:00	EA 	1	5.00	2010-10-04 00:00:00
V	2493	747	532	2010-10-05 00:00:00		EA 	2	4.00	2010-09-21 00:00:00
V	1364	747	533	2010-06-09 00:00:00		EA 	2	1.00	2010-05-26 00:00:00
V	1838	747	534	2010-06-19 00:00:00		EA 	2	1.00	2010-06-05 00:00:00
V	18	747	804	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	368	748	324	2010-03-18 00:00:00		EA 	2	2.00	2010-03-04 00:00:00
V	1200	748	325	2010-06-09 00:00:00		EA 	2	2.00	2010-05-26 00:00:00
V	371	748	326	2010-03-18 00:00:00		EA 	2	1.00	2010-03-04 00:00:00
V	262	748	327	2010-03-04 00:00:00	2010-05-03 00:00:00	EA 	1	2.00	2010-05-03 00:00:00
V	11	748	327	2010-05-04 00:00:00		EA 	2	1.00	2010-04-20 00:00:00
V	2323	748	399	2010-08-05 00:00:00		EA 	2	1.00	2010-07-22 00:00:00
V	2203	748	494	2010-07-08 00:00:00	2010-09-06 00:00:00	OZ 	1	9.00	2010-09-06 00:00:00
V	2020	748	494	2010-09-07 00:00:00		OZ 	2	8.00	2010-08-24 00:00:00
V	550	748	532	2010-03-18 00:00:00		EA 	2	4.00	2010-03-04 00:00:00
V	148	748	533	2010-03-04 00:00:00		EA 	2	1.00	2010-02-18 00:00:00
V	3409	748	534	2010-12-23 00:00:00		EA 	2	1.00	2010-12-09 00:00:00
V	2012	748	804	2010-07-08 00:00:00		EA 	2	1.00	2010-06-24 00:00:00
V	2989	749	519	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2857	749	519	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	1793	749	717	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3108	749	807	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3363	749	813	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	511	749	820	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	752	749	828	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	531	749	828	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	2464	749	894	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	3110	749	907	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3364	749	940	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1319	749	945	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	111	749	948	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1317	749	951	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2823	749	952	2010-09-15 00:00:00		EA 	1	1.00	2010-09-01 00:00:00
V	1316	749	996	2010-06-09 00:00:00		EA 	1	1.00	2010-05-26 00:00:00
V	2980	750	519	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2852	750	519	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	2036	750	718	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	411	750	807	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	44	750	813	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3025	750	820	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	746	750	828	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	526	750	828	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	2456	750	894	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	416	750	907	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	46	750	940	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1674	750	945	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3256	750	948	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1671	750	951	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1037	750	952	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	811	750	952	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	1667	750	996	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1116	751	519	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	928	751	519	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	1710	751	719	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	441	751	807	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	64	751	813	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3047	751	820	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	3124	751	828	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	2125	751	894	2010-07-08 00:00:00		EA 	1	1.00	2010-06-24 00:00:00
V	447	751	907	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	68	751	940	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	1707	751	945	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3290	751	948	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1932	751	951	2010-06-19 00:00:00	2010-08-18 00:00:00	EA 	1	2.00	2010-08-18 00:00:00
V	1703	751	951	2010-08-19 00:00:00		EA 	1	1.00	2010-08-05 00:00:00
V	832	751	952	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1697	751	996	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	2983	752	519	2010-09-15 00:00:00	2010-11-14 00:00:00	EA 	1	2.00	2010-11-14 00:00:00
V	2855	752	519	2010-11-15 00:00:00		EA 	1	1.00	2010-11-01 00:00:00
V	3067	752	720	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	472	752	807	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	85	752	813	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3069	752	820	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
V	748	752	828	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	530	752	828	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	2461	752	894	2010-08-05 00:00:00		EA 	1	1.00	2010-07-22 00:00:00
V	703	752	907	2010-03-18 00:00:00	2010-05-17 00:00:00	EA 	1	2.00	2010-05-17 00:00:00
V	478	752	907	2010-05-18 00:00:00		EA 	1	1.00	2010-05-04 00:00:00
V	291	752	940	2010-03-04 00:00:00	2010-05-03 00:00:00	EA 	1	2.00	2010-05-03 00:00:00
V	89	752	940	2010-05-04 00:00:00		EA 	1	1.00	2010-04-20 00:00:00
V	1738	752	945	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	3313	752	948	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	1734	752	951	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	852	752	952	2010-05-26 00:00:00		EA 	1	1.00	2010-05-12 00:00:00
V	1730	752	996	2010-06-19 00:00:00		EA 	1	1.00	2010-06-05 00:00:00
V	1119	753	519	2010-05-26 00:00:00	2010-07-25 00:00:00	EA 	1	2.00	2010-07-25 00:00:00
V	931	753	519	2010-07-26 00:00:00		EA 	1	1.00	2010-07-12 00:00:00
V	3334	753	721	2010-12-23 00:00:00		EA 	1	1.00	2010-12-09 00:00:00
V	490	753	807	2010-03-18 00:00:00		EA 	1	1.00	2010-03-04 00:00:00
V	97	753	813	2010-03-04 00:00:00		EA 	1	1.00	2010-02-18 00:00:00
V	3080	753	820	2010-12-15 00:00:00		EA 	1	1.00	2010-12-01 00:00:00
